frequency [kHz]    total counts in region of interest    max_val_x_line_sum
470.8    228442.99999999997    64045.66666666667
471.0    242333.66666666666    66597.66666666666
471.2    225120.0    63459.666666666664
471.4    231895.66666666666    66226.66666666667
471.6    227436.0    64634.00000000001
471.8    238502.66666666666    68462.33333333331
472.0    245924.66666666666    66090.0
472.2    255334.33333333337    72516.66666666666
472.4    251348.33333333328    67674.00000000001
472.6    237704.6666666667    63646.66666666666
472.8    235448.3333333333    62266.99999999999
473.0    218835.6666666667    64678.66666666667
473.2    218409.3333333333    58243.66666666667
473.4    207330.3333333333    53187.66666666667
473.6    193715.3333333333    47657.66666666667
473.8    192151.33333333334    48844.33333333334
474.0    177604.33333333337    45511.666666666664
474.2    167431.3333333333    44913.666666666664
474.4    213086.3333333333    55891.666666666664
474.6    211465.33333333334    59102.666666666664
474.8    235315.0    64669.333333333336
475.0    223975.3333333333    59434.33333333333
475.2    219121.99999999997    59139.66666666667
475.4    227457.66666666666    67805.0
475.6    234428.0    63201.00000000001
475.8    238654.99999999997    66957.66666666667
476.0    245061.66666666666    73304.66666666669
476.2    223138.3333333333    61217.666666666664
476.4    233782.33333333334    63745.666666666664
476.6    217658.33333333334    63034.0
476.8    231554.66666666666    67854.33333333333
