frequency [kHz]    total counts in region of interest    max_val_x_line_sum
470.8    337949.6666666666    94240.99999999997
471.0    351025.00000000006    89559.33333333333
471.2    340906.6666666667    99412.66666666669
471.4    352181.3333333333    91856.00000000003
471.6    311249.6666666666    85749.66666666667
471.8    356199.6666666667    94503.99999999999
472.0    346202.66666666674    100812.66666666666
472.2    301302.6666666667    90482.66666666667
472.4    277287.6666666666    74864.0
472.6    268748.0    67570.66666666666
472.8    318927.6666666667    89431.99999999999
473.0    291813.3333333333    78062.33333333334
473.2    273980.99999999994    80419.33333333334
473.4    273173.6666666667    77591.66666666667
473.6    260214.6666666667    68573.66666666667
473.8    247105.66666666666    65390.666666666664
474.0    205892.6666666667    47841.33333333333
474.2    318339.6666666667    91097.33333333334
474.4    271545.0    72144.33333333333
474.6    263342.3333333333    71280.0
474.8    263270.3333333334    71069.33333333333
475.0    330575.0    92235.33333333331
475.2    338079.3333333333    93088.0
475.4    340029.0    95792.6666666667
475.6    323897.6666666667    92715.66666666666
475.8    291548.6666666666    76227.66666666667
476.0    289208.33333333326    79845.66666666666
476.2    302693.33333333326    86306.0
476.4    274901.6666666667    70313.66666666667
476.6    275637.0    70460.66666666667
476.8    283415.6666666667    76207.33333333333
