frequency [kHz]    total counts in region of interest    max_val_x_line_sum
470.8    234705.00000000003    64115.333333333336
471.0    229677.0    62640.666666666664
471.2    227548.99999999997    66725.66666666667
471.4    233522.0    64947.00000000001
471.6    229660.33333333334    65857.33333333333
471.8    220474.33333333334    61992.33333333333
472.0    242855.99999999994    65389.33333333332
472.2    221720.99999999997    61252.66666666668
472.4    227647.33333333334    67113.00000000001
472.6    214077.99999999997    65312.33333333333
472.8    219232.33333333334    57096.99999999999
473.0    197929.99999999997    52132.333333333336
473.2    190803.99999999997    49533.00000000001
473.4    187739.66666666666    46821.66666666667
473.6    187096.99999999997    51521.33333333333
473.8    168195.0    43117.666666666664
474.0    185017.6666666667    47021.666666666664
474.2    155288.66666666666    37674.0
474.4    217085.3333333333    57671.666666666664
474.6    229020.33333333334    65752.66666666667
474.8    227265.66666666666    62769.33333333332
475.0    243986.33333333334    67216.33333333334
475.2    227639.66666666666    59749.33333333334
475.4    230862.3333333333    63834.33333333333
475.6    238780.0    69737.00000000001
475.8    243387.0    68736.0
476.0    247958.6666666667    68605.33333333331
476.2    243081.66666666666    63502.00000000002
476.4    245765.66666666666    68871.66666666667
476.6    252047.3333333333    67612.33333333331
476.8    243042.66666666666    68188.66666666667
