frequency [kHz]    total counts in region of interest    max_val_x_line_sum
470.8    323262.33333333326    87708.00000000001
471.0    328226.6666666666    88283.66666666667
471.2    316072.3333333334    82907.66666666667
471.4    333337.6666666667    86766.33333333331
471.6    330980.99999999994    87643.66666666667
471.8    318938.3333333333    83955.0
472.0    138728.66666666666    31898.666666666668
472.2    292676.6666666667    82744.0
472.4    318897.00000000006    85642.0
472.6    306883.3333333334    89753.33333333334
472.8    300788.6666666667    80527.0
473.0    287531.3333333334    79959.33333333336
473.2    270179.33333333326    71728.66666666666
473.4    265388.6666666666    68766.33333333333
473.6    257930.33333333334    66425.0
473.8    243893.66666666663    61216.333333333336
474.0    251019.66666666666    65833.33333333333
474.2    296110.6666666667    80541.66666666666
474.4    290147.66666666657    82016.33333333333
474.6    311566.3333333333    84019.0
474.8    303744.3333333333    80365.33333333333
475.0    329665.3333333333    88983.33333333331
475.2    328299.3333333334    86919.99999999997
475.4    316353.0    91190.99999999999
475.6    321087.6666666667    86017.0
475.8    327963.9999999999    91108.00000000001
476.0    320333.3333333333    85912.33333333331
476.2    295061.00000000006    73763.33333333333
476.4    305685.0    86076.00000000001
476.6    323330.6666666667    84822.0
476.8    314568.00000000006    86641.66666666667
