frequency [kHz]    total counts in region of interest    max_val_x_line_sum
470.8    254153.3333333333    66187.66666666669
471.0    232395.99999999997    65367.0
471.2    226645.33333333337    68185.66666666667
471.4    206107.3333333333    55460.333333333336
471.6    217000.33333333337    61014.00000000001
471.8    210557.66666666666    58100.666666666664
472.0    227996.99999999997    62523.66666666667
472.2    241350.00000000003    64095.66666666666
472.4    233731.66666666666    60720.00000000001
472.6    223315.33333333334    57375.33333333334
472.8    204684.0    57120.33333333333
473.0    185800.33333333334    49495.66666666667
473.2    185288.3333333333    48039.0
473.4    192522.0    49478.33333333333
473.6    183305.3333333333    45731.333333333336
473.8    188472.99999999997    51283.33333333333
474.0    181462.33333333337    44237.333333333336
474.2    214341.66666666666    53564.33333333333
474.4    206414.33333333334    54721.00000000001
474.6    209357.0    54555.33333333333
474.8    219026.0    60828.0
475.0    204866.3333333333    53810.66666666667
475.2    218154.0    59463.33333333333
475.4    239876.66666666663    66860.33333333333
475.6    220079.0    66562.0
475.8    210627.0    58594.33333333333
476.0    235537.3333333333    66928.66666666667
476.2    232231.6666666667    63359.0
476.4    235307.33333333334    65334.333333333336
476.6    232596.99999999997    64651.33333333333
476.8    237641.66666666666    67549.66666666667
