frequency [kHz]    total counts in region of interest    max_val_x_line_sum
470.8    239403.66666666666    64994.0
471.0    231574.6666666667    63826.33333333334
471.2    238932.33333333334    71951.33333333333
471.4    248765.33333333337    65847.66666666667
471.6    218833.33333333334    66188.66666666667
471.8    232755.3333333333    66409.66666666666
472.0    222601.6666666667    59605.00000000001
472.2    220142.66666666666    57460.333333333336
472.4    235990.66666666666    66413.00000000001
472.6    232203.6666666667    67079.0
472.8    237554.66666666663    61579.33333333333
473.0    211858.99999999997    58748.666666666664
473.2    203037.0    58865.33333333333
473.4    202245.66666666666    52787.333333333336
473.6    192573.6666666667    51949.666666666664
473.8    183896.99999999997    50959.33333333333
474.0    165163.33333333334    43769.0
474.2    152045.6666666667    41173.99999999999
474.4    216734.00000000003    62049.66666666668
474.6    229011.33333333334    67632.0
474.8    212774.00000000003    59417.333333333336
475.0    215444.00000000003    59542.666666666664
475.2    231681.66666666666    66573.66666666667
475.4    236023.33333333334    63080.666666666664
475.6    239328.66666666666    65247.33333333332
475.8    236651.0    58561.0
476.0    231738.66666666666    65863.0
476.2    235619.66666666666    67202.33333333334
476.4    222126.33333333334    63951.66666666668
476.6    225629.0    62986.66666666667
476.8    237004.99999999997    66235.33333333333
