frequency [kHz]    total counts in region of interest    max_val_x_line_sum
470.8    319198.6666666666    86592.3333333333
471.0    336430.00000000006    83152.33333333331
471.2    323065.6666666667    87641.0
471.4    306795.33333333343    83139.00000000001
471.6    310849.99999999994    92628.0
471.8    329073.66666666657    91304.00000000001
472.0    332437.3333333333    91652.66666666664
472.2    316882.6666666667    88729.33333333333
472.4    304472.6666666666    84902.99999999999
472.6    288666.0    84351.0
472.8    279847.6666666667    75392.0
473.0    251581.66666666663    63230.333333333336
473.2    263561.3333333334    75119.33333333333
473.4    252626.0    65106.333333333336
473.6    262484.6666666666    71747.00000000001
473.8    239195.0    61496.00000000001
474.0    203042.00000000003    53596.66666666665
474.2    270979.3333333334    72520.0
474.4    289629.6666666666    80291.0
474.6    309782.99999999994    84147.0
474.8    321292.0    87794.66666666666
475.0    311127.6666666666    80819.66666666666
475.2    325317.6666666666    92919.33333333334
475.4    296629.0    82367.66666666667
475.6    293649.6666666666    77625.33333333333
475.8    309249.3333333333    83527.0
476.0    291282.6666666666    76847.66666666667
476.2    297149.3333333334    80084.66666666667
476.4    309982.6666666666    79890.66666666667
476.6    295704.0    79365.0
476.8    331283.66666666674    89314.66666666669
