frequency [kHz]    total counts in region of interest    max_val_x_line_sum
470.8    337603.3333333334    93442.00000000001
471.0    304085.99999999994    80150.99999999999
471.2    318821.33333333326    88258.66666666667
471.4    330601.6666666666    87303.99999999999
471.6    280633.3333333333    76167.33333333333
471.8    284651.6666666666    77150.33333333333
472.0    295904.6666666667    77074.00000000001
472.2    338530.3333333334    95919.33333333334
472.4    317656.0    82126.33333333334
472.6    312810.0    86299.66666666666
472.8    274789.3333333334    69538.33333333333
473.0    270602.0    69154.0
473.2    259149.33333333334    75292.33333333334
473.4    254130.33333333334    69108.0
473.6    242433.33333333334    67379.0
473.8    220222.33333333334    57849.333333333336
474.0    198995.66666666666    50449.99999999999
474.2    296499.66666666657    82734.99999999997
474.4    261890.3333333333    68112.33333333334
474.6    304833.6666666667    85312.66666666667
474.8    273609.3333333334    74218.33333333334
475.0    328537.0    84979.66666666667
475.2    317364.99999999994    83666.66666666669
475.4    300047.33333333343    81215.33333333334
475.6    295104.00000000006    82922.66666666666
475.8    274300.0    77237.33333333333
476.0    289113.33333333343    79945.66666666667
476.2    298811.0    83158.66666666667
476.4    289094.3333333333    77075.66666666667
476.6    298998.0    79192.0
476.8    311335.6666666667    81439.33333333334
