frequency [kHz]    total counts in region of interest    max_val_x_line_sum
470.8    323801.0    89657.3333333333
471.0    317122.3333333334    83984.66666666664
471.2    316817.0    89568.99999999999
471.4    329124.3333333333    92966.66666666667
471.6    304038.99999999994    83880.33333333334
471.8    314039.00000000006    94127.66666666667
472.0    283344.00000000006    82856.66666666667
472.2    325621.0    94406.33333333334
472.4    272639.6666666667    73309.0
472.6    285471.3333333334    75370.0
472.8    245291.66666666666    64937.33333333333
473.0    255053.6666666667    67850.33333333334
473.2    255896.3333333333    67322.33333333334
473.4    257304.66666666666    69648.0
473.6    250050.6666666667    68521.0
473.8    222472.66666666666    61115.00000000001
474.0    205708.99999999997    51953.666666666664
474.2    307575.3333333334    85095.0
474.4    307503.6666666666    88256.66666666667
474.6    316017.0    84401.66666666669
474.8    307001.99999999994    82513.66666666666
475.0    324309.6666666667    90790.33333333333
475.2    337988.3333333333    91145.33333333334
475.4    320529.0    86982.33333333333
475.6    343517.3333333334    93818.66666666667
475.8    321999.3333333333    91622.66666666667
476.0    318094.0    80197.66666666667
476.2    330264.99999999994    87910.99999999999
476.4    327423.99999999994    85175.66666666669
476.6    306920.3333333334    81656.33333333334
476.8    310475.3333333333    82790.0
