frequency [kHz]    total counts in region of interest    max_val_x_line_sum
470.8    334501.0    92044.33333333334
471.0    323450.0    86481.0
471.2    310976.99999999994    90098.0
471.4    317254.6666666667    82423.33333333334
471.6    298364.6666666667    82113.33333333333
471.8    305493.3333333333    84374.99999999999
472.0    319834.3333333334    88804.0
472.2    328078.33333333326    90676.00000000003
472.4    285095.3333333333    78122.33333333333
472.6    302208.3333333333    84604.66666666666
472.8    253862.33333333337    68677.33333333333
473.0    262707.0    68907.0
473.2    251450.33333333334    70105.66666666667
473.4    259336.0    69087.66666666667
473.6    251783.0    64802.99999999999
473.8    214064.00000000003    56199.33333333334
474.0    267997.0    73750.33333333333
474.2    270777.3333333333    66756.66666666666
474.4    279775.3333333334    78391.66666666666
474.6    270581.6666666667    71914.66666666666
474.8    335424.6666666666    89658.66666666669
475.0    329632.0    88970.66666666667
475.2    336539.0    90130.33333333336
475.4    337325.3333333333    92964.66666666669
475.6    332113.66666666674    87270.66666666667
475.8    336873.3333333333    88880.66666666666
476.0    337264.6666666667    93288.99999999999
476.2    328886.6666666666    83989.99999999999
476.4    301483.0    80714.00000000001
476.6    286611.66666666674    74310.0
476.8    321290.6666666666    85289.99999999999
