frequency [kHz]    total counts in region of interest    max_val_x_line_sum
470.8    241271.66666666672    67208.99999999999
471.0    248593.33333333334    68340.66666666666
471.2    246272.99999999997    65503.999999999985
471.4    244126.3333333333    65933.0
471.6    232237.3333333333    66018.33333333334
471.8    224266.6666666667    61070.33333333333
472.0    212943.33333333334    58009.666666666664
472.2    208601.0    59520.33333333333
472.4    246257.66666666666    66956.00000000001
472.6    186161.33333333334    48374.666666666664
472.8    194334.3333333333    56765.0
473.0    199558.66666666663    54864.0
473.2    194232.66666666666    48562.0
473.4    180351.99999999997    46342.99999999999
473.6    181304.0    45691.0
473.8    166302.99999999997    41857.99999999999
474.0    146030.33333333334    39132.666666666664
474.2    218711.3333333333    60794.0
474.4    221731.0    59431.333333333336
474.6    229966.66666666666    61225.0
474.8    231568.6666666667    63248.33333333334
475.0    241144.00000000003    69509.66666666667
475.2    203190.6666666667    57920.0
475.4    213643.33333333334    56337.333333333336
475.6    223022.0    61220.33333333332
475.8    219148.33333333337    58682.99999999999
476.0    201949.6666666667    56812.0
476.2    219753.33333333334    60686.0
476.4    228680.99999999997    62378.333333333336
476.6    234363.99999999997    64012.0
476.8    226896.0    65779.0
