frequency [kHz]    total counts in region of interest    max_val_x_line_sum
470.8    187945.3333333333    67469.66666666667
471.0    187801.0    65905.00000000001
471.2    160977.3333333333    59853.0
471.4    159660.3333333333    60423.666666666664
471.6    164371.6666666667    56917.33333333333
471.8    190124.33333333334    69095.33333333334
472.0    176077.6666666667    63162.0
472.2    194851.6666666667    75589.33333333333
472.4    174143.0    60509.66666666667
472.6    171577.0    56470.666666666664
472.8    160960.33333333334    54939.66666666666
473.0    150346.3333333333    50828.33333333333
473.2    144305.66666666666    52744.66666666667
473.4    134761.66666666666    49888.666666666664
473.6    142687.33333333334    51899.33333333333
473.8    125273.33333333334    41086.99999999999
474.0    118402.33333333334    38098.333333333336
474.2    103743.33333333334    35009.333333333336
474.4    158788.33333333334    59292.99999999999
474.6    176764.0    59759.33333333333
474.8    178771.33333333334    62435.33333333334
475.0    174641.0    59659.99999999999
475.2    179475.0    61738.66666666666
475.4    190571.33333333334    62015.333333333336
475.6    188069.0    68996.0
475.8    181990.33333333334    64295.999999999985
476.0    155618.33333333334    58672.666666666664
476.2    184003.6666666667    64429.00000000001
476.4    181653.33333333334    62837.666666666664
476.6    189896.0    63937.666666666664
476.8    190376.0    63397.00000000001
