frequency [kHz]    total counts in region of interest    max_val_x_line_sum
470.8    247346.66666666666    62305.666666666664
471.0    242403.0    73303.0
471.2    251561.33333333334    70869.66666666666
471.4    228809.99999999997    62115.66666666667
471.6    217460.3333333333    63967.00000000001
471.8    224389.66666666666    60844.666666666664
472.0    230421.3333333333    62612.00000000001
472.2    224817.33333333334    58852.666666666664
472.4    197706.66666666666    57606.0
472.6    224153.0    60701.99999999999
472.8    209713.66666666666    57373.66666666666
473.0    193464.3333333333    47087.333333333336
473.2    185116.0    47676.66666666667
473.4    178796.3333333333    44981.666666666664
473.6    178859.6666666667    43405.333333333336
473.8    179531.3333333333    49869.0
474.0    179604.0    48314.99999999999
474.2    201327.33333333334    50766.0
474.4    218421.0    56555.66666666668
474.6    211300.3333333333    57021.0
474.8    211031.66666666666    53136.66666666667
475.0    210933.6666666667    59433.33333333333
475.2    221066.3333333333    58604.666666666664
475.4    208485.3333333333    56109.666666666664
475.6    220831.0    64401.333333333336
475.8    209366.33333333334    55090.333333333336
476.0    221591.6666666667    64199.66666666666
476.2    219351.33333333334    62603.0
476.4    216166.33333333334    66745.33333333333
476.6    223645.00000000003    63331.333333333336
476.8    223273.0    60597.666666666664
