frequency [kHz]    total counts in region of interest    max_val_x_line_sum
470.8    297361.6666666666    77607.33333333333
471.0    285072.99999999994    74010.66666666667
471.2    282194.00000000006    72429.0
471.4    304085.99999999994    80463.66666666667
471.6    295618.3333333334    76973.00000000001
471.8    306615.3333333333    77326.66666666667
472.0    312885.3333333334    78338.33333333333
472.2    314220.6666666667    84262.66666666666
472.4    288382.00000000006    76828.0
472.6    293399.99999999994    77271.99999999999
472.8    316974.0    76828.33333333336
473.0    303346.0    80006.00000000001
473.2    299786.6666666667    76575.33333333334
473.4    312589.0000000001    80581.66666666667
473.6    237370.6666666667    57807.66666666667
473.8    285311.3333333333    73763.33333333333
474.0    316865.6666666667    82104.33333333334
474.2    307199.3333333334    79953.00000000003
474.4    311813.6666666667    77572.33333333333
474.6    317536.33333333326    80923.33333333336
474.8    299468.6666666667    80935.0
475.0    288335.3333333333    75640.33333333333
475.2    293438.6666666667    71648.33333333334
475.4    295686.3333333333    82259.33333333334
475.6    292900.3333333334    76873.66666666669
475.8    294341.3333333333    79340.66666666667
476.0    286719.6666666667    80535.66666666666
476.2    284987.6666666667    75418.33333333333
476.4    295177.99999999994    74894.0
476.6    299389.0    81107.66666666667
476.8    280007.6666666667    75471.33333333333
