frequency [kHz]    total counts in region of interest    max_val_x_line_sum
470.8    314729.3333333333    86205.33333333333
471.0    324574.6666666667    87499.33333333334
471.2    297426.6666666666    84295.33333333333
471.4    315864.0    88918.33333333331
471.6    296193.99999999994    79683.66666666666
471.8    288026.3333333334    76595.0
472.0    319644.6666666667    88006.33333333333
472.2    317608.0    95851.66666666666
472.4    310547.6666666667    80128.66666666667
472.6    307450.6666666666    84873.66666666667
472.8    285001.3333333334    77252.33333333333
473.0    277675.3333333333    75930.66666666666
473.2    255114.0    68195.66666666666
473.4    265143.3333333334    70479.66666666666
473.6    270487.6666666667    77652.0
473.8    257828.99999999997    66660.0
474.0    279203.00000000006    71409.00000000001
474.2    280765.33333333326    73918.66666666666
474.4    292137.3333333333    81293.33333333336
474.6    317000.3333333334    83381.33333333333
474.8    342641.3333333333    92486.33333333333
475.0    300843.0    81337.33333333333
475.2    331687.0    90547.66666666669
475.4    312629.99999999994    91259.66666666669
475.6    310207.33333333343    86712.33333333334
475.8    340907.6666666666    93449.33333333333
476.0    332410.33333333343    91656.33333333334
476.2    329626.6666666667    89377.33333333333
476.4    334504.00000000006    89675.66666666666
476.6    323041.00000000006    81979.33333333333
476.8    322108.0    88749.0
