frequency [kHz]    total counts in region of interest    max_val_x_line_sum
470.8    252282.66666666666    66480.33333333334
471.0    245598.3333333333    68221.33333333334
471.2    123418.66666666666    27863.000000000004
471.4    245652.66666666666    73166.33333333336
471.6    254372.66666666663    73119.0
471.8    241836.6666666667    73050.66666666667
472.0    216478.33333333334    62791.333333333336
472.2    234347.00000000003    69110.33333333333
472.4    220086.3333333333    56860.66666666667
472.6    204100.3333333333    59454.0
472.8    197182.6666666667    52424.666666666664
473.0    208196.3333333333    53862.666666666664
473.2    211181.3333333333    52098.000000000015
473.4    203842.6666666667    52794.666666666664
473.6    185594.6666666667    51749.666666666664
473.8    162772.99999999997    42953.666666666664
474.0    156803.3333333333    40121.66666666665
474.2    146076.3333333333    38304.0
474.4    221702.33333333337    59585.666666666664
474.6    199486.66666666672    55781.333333333336
474.8    249703.0    72596.66666666667
475.0    244665.0    67312.0
475.2    228146.6666666667    61437.00000000001
475.4    217181.66666666666    62328.666666666664
475.6    212373.66666666663    57883.333333333336
475.8    234013.66666666666    63184.66666666667
476.0    228026.6666666667    61407.0
476.2    225509.66666666666    61481.33333333333
476.4    260106.00000000003    77675.0
476.6    221573.99999999997    61602.666666666664
476.8    242031.0    65450.66666666665
