frequency [kHz]    total counts in region of interest    max_val_x_line_sum
470.8    243700.0    67968.66666666666
471.0    244522.66666666666    67698.00000000001
471.2    232620.3333333333    62467.66666666667
471.4    239557.6666666667    67113.0
471.6    241684.0    67253.0
471.8    242151.3333333333    67445.66666666667
472.0    225268.33333333334    60086.666666666664
472.2    238142.33333333334    70994.66666666667
472.4    217979.66666666663    59769.0
472.6    215617.33333333334    60211.333333333336
472.8    222991.00000000003    59184.66666666666
473.0    217717.66666666666    58430.00000000001
473.2    228246.0    61068.333333333336
473.4    205839.0    53474.66666666666
473.6    189823.6666666667    51571.666666666664
473.8    172993.00000000003    45990.33333333334
474.0    168296.3333333333    43025.33333333334
474.2    175737.3333333333    49519.66666666667
474.4    215621.66666666666    56181.99999999999
474.6    220441.3333333333    63488.0
474.8    215934.66666666672    58014.333333333336
475.0    222248.0    60332.00000000001
475.2    238935.33333333328    64358.00000000001
475.4    233852.3333333333    62114.333333333336
475.6    230644.66666666663    60180.00000000001
475.8    254515.6666666667    70922.66666666669
476.0    244548.66666666666    64586.66666666665
476.2    255967.33333333334    66839.66666666666
476.4    246134.33333333334    72310.66666666667
476.6    245829.33333333328    68598.33333333334
476.8    229037.33333333334    65238.33333333333
