frequency [kHz]    total counts in region of interest    max_val_x_line_sum
470.8    241767.0    66055.33333333333
471.0    231156.3333333333    67062.33333333333
471.2    249811.0    74003.66666666667
471.4    256387.0    69339.66666666667
471.6    253525.00000000003    72122.99999999999
471.8    253903.0    72501.33333333334
472.0    246304.33333333334    67209.0
472.2    246489.99999999997    69087.33333333333
472.4    241135.3333333333    66685.33333333334
472.6    214272.3333333333    58650.0
472.8    217280.33333333334    60218.66666666668
473.0    218710.0    59573.33333333333
473.2    198959.6666666667    55706.66666666666
473.4    205609.6666666667    56067.0
473.6    190286.99999999997    52828.66666666667
473.8    187075.99999999997    48844.666666666664
474.0    176531.33333333334    48334.0
474.2    145095.3333333333    35282.666666666664
474.4    202757.66666666666    51916.0
474.6    223416.6666666667    58003.99999999999
474.8    224029.33333333334    66329.0
475.0    232501.99999999994    63649.333333333336
475.2    218451.00000000003    64820.66666666667
475.4    246842.33333333334    71806.0
475.6    245851.3333333333    67724.0
475.8    236836.33333333334    66724.99999999999
476.0    244794.66666666663    68097.66666666666
476.2    229667.3333333333    64004.0
476.4    235428.33333333334    65988.66666666667
476.6    233557.3333333333    67124.33333333334
476.8    237522.00000000003    67419.33333333334
