frequency [kHz]    total counts in region of interest    max_val_x_line_sum
470.8    243443.66666666666    72885.00000000001
471.0    236909.3333333333    67916.33333333334
471.2    243630.6666666667    67633.66666666667
471.4    207981.6666666667    62856.33333333334
471.6    211313.6666666667    60152.0
471.8    254797.99999999997    71364.33333333334
472.0    248330.33333333334    73041.66666666667
472.2    242681.6666666667    64363.99999999999
472.4    237765.00000000003    65597.0
472.6    232131.0    68464.99999999999
472.8    230895.33333333337    65378.333333333336
473.0    217044.0    63021.33333333333
473.2    210477.33333333334    55592.00000000001
473.4    192937.0    50943.000000000015
473.6    186187.3333333333    47967.33333333333
473.8    165504.6666666667    42087.66666666667
474.0    158736.33333333334    41061.666666666664
474.2    141453.3333333333    34502.0
474.4    221781.66666666666    65543.33333333333
474.6    197214.33333333328    52605.333333333336
474.8    219609.0    61570.333333333336
475.0    245697.0    68000.33333333331
475.2    163997.99999999997    42435.99999999999
475.4    218921.6666666667    59672.66666666667
475.6    220514.0    65583.66666666666
475.8    220988.3333333333    60572.66666666666
476.0    224515.00000000003    60601.0
476.2    223567.0    65268.0
476.4    219717.0    60369.666666666664
476.6    218845.00000000003    62748.333333333336
476.8    229648.66666666666    62922.333333333336
