frequency [kHz]    total counts in region of interest    max_val_x_line_sum
470.8    233139.6666666667    66145.33333333333
471.0    235114.3333333333    67430.66666666667
471.2    233064.33333333334    64336.99999999999
471.4    242024.33333333337    68300.33333333331
471.6    230331.33333333334    63297.0
471.8    244728.66666666672    70343.0
472.0    238754.3333333333    67462.00000000001
472.2    241927.6666666667    66962.33333333333
472.4    232876.0    63368.333333333336
472.6    219526.66666666666    58860.66666666667
472.8    213285.66666666666    64805.00000000001
473.0    210825.0    55287.333333333336
473.2    201976.66666666666    58227.66666666667
473.4    206277.33333333334    57290.0
473.6    171674.00000000003    44856.333333333336
473.8    167611.3333333333    49487.000000000015
474.0    153516.66666666663    39843.0
474.2    143475.66666666666    38790.66666666667
474.4    207223.33333333337    54568.66666666665
474.6    226793.99999999997    62465.666666666664
474.8    235182.99999999997    63912.333333333336
475.0    230305.99999999997    65479.99999999999
475.2    239608.99999999997    67481.66666666666
475.4    238474.0    67707.33333333334
475.6    237667.3333333333    67411.33333333334
475.8    237328.3333333333    64534.66666666666
476.0    239918.66666666663    68029.0
476.2    226757.0    64039.666666666664
476.4    235096.6666666667    72766.33333333333
476.6    248921.3333333333    66101.0
476.8    239072.66666666672    70372.0
