frequency [kHz]    total counts in region of interest    max_val_x_line_sum
470.8    337371.3333333334    90984.33333333336
471.0    333790.0    88904.66666666667
471.2    331148.33333333326    86094.0
471.4    288608.00000000006    81544.66666666667
471.6    297774.6666666666    83992.66666666666
471.8    286403.0    73187.66666666667
472.0    298840.00000000006    78450.66666666667
472.2    267328.0    71487.0
472.4    295155.3333333333    75441.0
472.6    310045.0    82118.0
472.8    291898.33333333326    73769.00000000003
473.0    271367.99999999994    69828.0
473.2    267338.3333333334    67676.66666666666
473.4    269006.00000000006    68041.0
473.6    273880.3333333333    73328.0
473.8    254304.33333333337    67111.33333333334
474.0    203112.6666666667    47544.0
474.2    248965.99999999997    67714.33333333333
474.4    265989.6666666667    72900.66666666666
474.6    280917.3333333334    76070.66666666667
474.8    286144.00000000006    75162.66666666667
475.0    294130.0    77453.0
475.2    316646.0    82538.0
475.4    322787.00000000006    90767.66666666666
475.6    320439.99999999994    88911.0
475.8    300239.0    80604.66666666666
476.0    295105.3333333333    78445.0
476.2    273325.3333333334    72717.66666666667
476.4    294945.6666666666    74627.66666666666
476.6    305632.66666666674    86056.99999999999
476.8    316192.3333333333    88987.66666666669
