frequency [kHz]    total counts in region of interest    max_val_x_line_sum
470.8    259290.3333333333    69490.66666666667
471.0    242194.3333333333    65498.0
471.2    241298.33333333334    61635.00000000001
471.4    240471.6666666667    65263.00000000001
471.6    257599.00000000003    68609.0
471.8    240083.66666666666    64884.666666666664
472.0    245037.3333333333    67251.33333333333
472.2    217375.33333333328    64505.66666666666
472.4    197562.6666666667    53985.66666666667
472.6    197545.0    53455.0
472.8    198476.33333333334    58092.0
473.0    190642.6666666667    52682.666666666664
473.2    191457.33333333334    51478.00000000001
473.4    193899.3333333333    49618.66666666667
473.6    188098.33333333334    48156.666666666664
473.8    176660.66666666666    43115.666666666664
474.0    184949.33333333334    48531.666666666664
474.2    210314.66666666666    58403.66666666667
474.4    213708.66666666666    57969.666666666664
474.6    211409.6666666667    55401.333333333336
474.8    213089.99999999997    53737.333333333336
475.0    218613.33333333334    61201.0
475.2    214496.0    58081.33333333333
475.4    228382.66666666666    61209.0
475.6    223085.33333333334    61158.33333333333
475.8    215305.3333333333    58357.66666666667
476.0    217835.6666666667    61746.00000000001
476.2    224266.66666666666    61799.0
476.4    231220.33333333334    59760.666666666664
476.6    228679.00000000003    65735.66666666666
476.8    231998.00000000003    66007.66666666666
