frequency [kHz]    total counts in region of interest    max_val_x_line_sum
470.8    301174.3333333333    78763.33333333334
471.0    285443.6666666667    83865.33333333333
471.2    338932.0    96474.66666666667
471.4    288837.3333333333    79287.99999999999
471.6    286916.3333333333    81493.66666666666
471.8    289718.6666666667    81646.66666666667
472.0    289270.6666666667    78476.66666666666
472.2    282320.0    77033.66666666667
472.4    303186.6666666666    85411.66666666664
472.6    253221.66666666666    68116.33333333333
472.8    266217.0    70839.66666666666
473.0    256092.6666666667    67429.0
473.2    267020.6666666666    68140.33333333334
473.4    257602.00000000003    68560.66666666666
473.6    255539.0    65994.66666666667
473.8    229766.99999999997    58559.33333333334
474.0    283770.6666666667    75652.0
474.2    268064.6666666666    66507.66666666667
474.4    319216.0    84804.66666666667
474.6    310649.6666666666    85104.66666666666
474.8    325271.6666666667    86602.33333333333
475.0    340477.6666666667    91031.66666666664
475.2    345623.6666666666    96840.33333333333
475.4    292992.3333333333    79170.00000000001
475.6    292975.6666666666    78903.0
475.8    313817.6666666667    85802.33333333331
476.0    339340.3333333333    90347.66666666664
476.2    315831.3333333334    83682.66666666666
476.4    331380.3333333333    87158.66666666667
476.6    322006.6666666667    89030.0
476.8    307243.6666666666    86953.33333333334
