frequency [kHz]    total counts in region of interest    max_val_x_line_sum
470.8    181893.66666666666    39686.66666666666
471.0    201064.0    40880.00000000001
471.2    188345.33333333334    40714.66666666668
471.4    206272.33333333337    46839.33333333334
471.6    224959.0    53681.33333333335
471.8    254644.0    55550.99999999999
472.0    238525.3333333333    54747.333333333336
472.2    230050.3333333333    49616.33333333333
472.4    191631.6666666667    39488.00000000001
472.6    225525.0    53357.666666666664
472.8    237633.6666666667    58213.0
473.0    232172.0    49805.33333333333
473.2    198206.33333333337    40759.66666666667
473.4    230249.33333333334    44545.0
473.6    203120.0    43513.0
473.8    184348.6666666667    35132.33333333333
474.0    170932.3333333333    32276.000000000007
474.2    235247.0    51169.66666666666
474.4    264726.0    56647.00000000001
474.6    190970.3333333333    40317.333333333336
474.8    230391.33333333334    57105.666666666664
475.0    182655.33333333337    37837.66666666667
475.2    214277.3333333333    48453.33333333333
475.4    256258.6666666667    52788.33333333333
475.6    263485.6666666667    61446.00000000001
475.8    204521.6666666667    43201.333333333336
476.0    248081.0    56667.0
476.2    248240.6666666667    56372.33333333334
476.4    162061.66666666666    29351.000000000007
476.6    201838.6666666667    43284.333333333336
476.8    203767.0    41841.66666666667
