frequency [kHz]    total counts in region of interest    max_val_x_line_sum
470.8    237561.0    65518.0
471.0    240203.33333333334    64167.33333333333
471.2    243525.0    64252.99999999999
471.4    229826.33333333334    62924.66666666667
471.6    229182.33333333334    63672.666666666664
471.8    237875.33333333334    64378.0
472.0    219481.00000000003    63391.0
472.2    210022.0    57442.66666666666
472.4    224602.0    61802.33333333333
472.6    215454.00000000006    57997.66666666667
472.8    205753.33333333334    57331.0
473.0    207273.3333333333    55115.66666666667
473.2    207579.6666666667    57723.0
473.4    185579.0    48116.333333333336
473.6    189737.6666666667    48795.33333333333
473.8    193942.6666666667    50590.66666666667
474.0    159925.3333333333    40575.333333333336
474.2    152139.33333333334    36580.00000000001
474.4    225723.0    60792.333333333336
474.6    225411.66666666666    61267.66666666666
474.8    238165.66666666666    67655.33333333331
475.0    233006.33333333334    63392.66666666667
475.2    238369.6666666667    65087.00000000001
475.4    241070.3333333333    67196.33333333331
475.6    234567.6666666667    64495.33333333333
475.8    237372.0    69137.66666666666
476.0    243780.00000000003    71954.33333333333
476.2    229239.0    63437.00000000001
476.4    232102.0    62121.00000000001
476.6    225977.3333333333    60150.666666666664
476.8    236120.66666666666    64304.666666666664
