frequency [kHz]    total counts in region of interest    max_val_x_line_sum
470.8    257515.33333333334    72575.99999999999
471.0    247282.66666666666    69074.66666666667
471.2    248509.3333333333    68156.66666666667
471.4    248478.33333333334    65152.666666666664
471.6    228154.66666666666    60610.66666666667
471.8    241930.3333333333    66287.66666666666
472.0    236227.33333333334    68860.33333333333
472.2    239777.0    68348.66666666667
472.4    229159.0    61323.666666666664
472.6    222687.66666666666    64199.666666666664
472.8    232162.0    63210.333333333336
473.0    223893.0    57439.66666666668
473.2    212358.66666666666    55606.99999999999
473.4    191460.6666666667    50823.333333333336
473.6    181616.00000000003    49147.00000000001
473.8    198873.66666666666    52860.33333333332
474.0    180879.00000000003    48712.0
474.2    176301.33333333334    42780.0
474.4    224858.66666666666    65071.666666666664
474.6    236195.00000000006    71217.66666666667
474.8    220354.99999999997    62244.66666666667
475.0    231602.3333333333    59737.666666666664
475.2    235144.00000000003    65152.33333333334
475.4    249158.66666666666    69765.33333333334
475.6    253524.33333333334    75232.33333333334
475.8    244180.0    69187.33333333334
476.0    232440.33333333334    71075.0
476.2    233775.66666666666    68256.0
476.4    245654.33333333334    70529.0
476.6    242279.66666666666    69597.33333333333
476.8    246311.6666666667    70921.33333333333
