frequency [kHz]    total counts in region of interest    max_val_x_line_sum
470.8    250900.99999999997    66998.66666666667
471.0    246782.6666666667    68129.66666666666
471.2    233868.3333333333    64151.33333333333
471.4    241454.66666666666    68299.0
471.6    221403.0    61258.99999999999
471.8    230893.99999999997    65068.33333333333
472.0    245238.33333333334    63110.999999999985
472.2    239483.66666666666    67065.66666666666
472.4    231644.0    64508.33333333332
472.6    227139.33333333337    66211.33333333333
472.8    217942.00000000003    57034.666666666664
473.0    205022.0    52401.666666666664
473.2    212608.33333333334    60266.66666666667
473.4    195863.0    51036.00000000001
473.6    179714.33333333334    47034.0
473.8    195635.0    53078.333333333336
474.0    162656.3333333333    39833.0
474.2    147983.99999999997    37417.33333333333
474.4    218111.99999999997    54379.66666666668
474.6    228484.33333333334    63161.0
474.8    232751.0    67409.0
475.0    261087.66666666666    74394.33333333333
475.2    116020.33333333333    28557.0
475.4    235214.33333333334    72860.66666666666
475.6    243881.66666666666    61988.33333333333
475.8    252505.33333333337    70559.33333333333
476.0    246468.3333333333    65892.66666666667
476.2    252647.99999999997    66727.66666666667
476.4    239540.33333333334    67519.0
476.6    251736.6666666667    70639.33333333333
476.8    235153.66666666666    63810.0
