frequency [kHz]    total counts in region of interest    max_val_x_line_sum
470.8    252758.0    73891.33333333333
471.0    230304.99999999997    62256.66666666666
471.2    242509.0    69401.00000000001
471.4    245946.33333333334    67522.33333333333
471.6    250272.00000000006    74421.33333333331
471.8    240796.33333333334    65498.0
472.0    233520.3333333333    64236.333333333336
472.2    236771.0    71125.0
472.4    229367.66666666663    60283.0
472.6    213891.3333333333    60823.333333333336
472.8    219991.66666666672    62638.99999999999
473.0    201547.6666666667    54693.33333333333
473.2    208839.66666666666    55367.66666666667
473.4    191373.6666666667    49151.33333333334
473.6    195363.0    50144.66666666667
473.8    181421.66666666666    47624.66666666666
474.0    166476.33333333334    45618.66666666667
474.2    143152.3333333333    33023.666666666664
474.4    223304.0    59312.66666666668
474.6    233575.0    66489.33333333333
474.8    232871.33333333337    60824.33333333333
475.0    247819.99999999997    69019.00000000001
475.2    251175.0    66403.99999999999
475.4    235225.66666666666    69918.0
475.6    248399.66666666666    68050.33333333334
475.8    236256.0    67226.66666666666
476.0    236458.0    64199.0
476.2    244539.66666666666    65423.33333333333
476.4    230664.33333333334    63150.33333333332
476.6    234884.0    63622.33333333333
476.8    236933.66666666666    63042.333333333336
