frequency [kHz]    total counts in region of interest    max_val_x_line_sum
470.8    176444.66666666666    46375.66666666666
471.0    231634.33333333334    65529.00000000001
471.2    230248.33333333334    62452.666666666664
471.4    241141.3333333333    66935.66666666666
471.6    219270.99999999994    61268.666666666664
471.8    230352.6666666667    61660.333333333336
472.0    228316.66666666663    64105.0
472.2    231722.33333333334    63335.33333333334
472.4    236021.33333333328    63909.0
472.6    233952.66666666666    67091.33333333334
472.8    225352.66666666666    60623.33333333333
473.0    209489.3333333333    55446.999999999985
473.2    205501.0    55016.333333333336
473.4    202381.66666666666    53305.333333333336
473.6    181289.0    49112.33333333335
473.8    170300.66666666663    48209.66666666668
474.0    179288.66666666666    47429.00000000001
474.2    149328.33333333337    36907.333333333336
474.4    227256.66666666666    66191.66666666666
474.6    220998.33333333334    61492.000000000015
474.8    227218.33333333334    65237.33333333333
475.0    208859.33333333334    58502.00000000001
475.2    223188.0    62275.00000000001
475.4    233072.66666666666    62127.33333333333
475.6    221960.33333333337    59296.666666666664
475.8    243788.00000000003    65126.00000000001
476.0    251570.6666666667    68830.66666666667
476.2    247815.66666666666    69241.33333333334
476.4    252559.3333333333    69743.33333333333
476.6    240539.66666666666    70434.66666666667
476.8    248195.33333333337    75026.33333333334
