frequency [kHz]    total counts in region of interest    max_val_x_line_sum
470.8    159469.6666666667    43947.99999999999
471.0    174773.0    44058.66666666666
471.2    204429.66666666666    56825.33333333334
471.4    196607.99999999997    52497.33333333333
471.6    146945.33333333334    36124.66666666667
471.8    144808.6666666667    38433.0
472.0    142734.99999999997    36042.666666666664
472.2    148151.99999999997    35943.33333333333
472.4    171514.33333333334    43952.333333333336
472.6    173492.33333333334    43999.99999999999
472.8    138047.6666666667    34539.666666666664
473.0    143498.33333333334    33465.33333333333
473.2    144788.3333333333    38641.99999999999
473.4    118899.33333333334    28379.333333333332
473.6    119814.66666666667    28624.33333333333
473.8    123446.99999999999    29245.0
474.0    166566.0    42107.66666666667
474.2    171863.99999999997    46986.0
474.4    187019.3333333333    51776.66666666667
474.6    181968.33333333334    50466.0
474.8    206891.33333333334    57078.33333333333
475.0    182814.33333333334    48032.0
475.2    127583.66666666666    35320.0
475.4    150967.66666666666    39391.66666666667
475.6    152723.99999999997    39651.0
475.8    181857.0    50284.333333333336
476.0    195602.66666666663    50116.333333333336
476.2    169537.3333333333    48710.00000000002
476.4    137535.66666666663    32332.666666666668
476.6    184715.3333333333    49949.0
476.8    183634.66666666666    48342.0
