frequency [kHz]    total counts in region of interest    max_val_x_line_sum
470.8    303398.6666666666    81449.33333333334
471.0    316530.3333333333    82517.00000000001
471.2    325673.6666666667    91183.66666666666
471.4    316769.0    79836.66666666664
471.6    293569.00000000006    80926.0
471.8    306469.3333333333    82762.99999999999
472.0    306922.0    84786.66666666667
472.2    297871.6666666667    86936.33333333333
472.4    300408.6666666667    80123.0
472.6    262481.0    70989.66666666666
472.8    261477.66666666666    68440.66666666667
473.0    260658.0    72041.66666666667
473.2    265316.6666666666    68849.0
473.4    264080.6666666667    73052.33333333333
473.6    251755.66666666663    69731.33333333334
473.8    266224.00000000006    70074.99999999999
474.0    264760.3333333334    67088.33333333333
474.2    273860.3333333333    69252.66666666667
474.4    280675.3333333334    78550.33333333333
474.6    333188.6666666666    93620.33333333333
474.8    339257.00000000006    96008.33333333331
475.0    324638.3333333333    101216.66666666664
475.2    326894.3333333334    91601.33333333337
475.4    345040.6666666667    95229.99999999999
475.6    335041.33333333326    87801.00000000001
475.8    303386.3333333334    85354.33333333334
476.0    298736.6666666667    82306.0
476.2    321063.6666666666    84381.0
476.4    291830.0    82242.66666666666
476.6    305196.66666666674    83405.0
476.8    298760.99999999994    84088.66666666667
