frequency [kHz]    total counts in region of interest    max_val_x_line_sum
470.8    229266.0    60351.999999999985
471.0    221077.99999999997    60179.33333333333
471.2    232906.0    71536.0
471.4    232533.33333333328    64460.0
471.6    245806.33333333334    67960.66666666667
471.8    236301.66666666666    61789.33333333333
472.0    238845.33333333328    68664.00000000001
472.2    237465.6666666667    66375.66666666669
472.4    225244.3333333333    66463.66666666666
472.6    221718.3333333333    62816.33333333332
472.8    226149.0    66451.0
473.0    204275.33333333334    55746.00000000001
473.2    199982.0    54823.666666666664
473.4    186353.66666666666    50475.66666666666
473.6    180437.66666666666    49251.99999999999
473.8    189723.66666666663    52571.666666666664
474.0    153660.33333333334    36896.99999999999
474.2    166546.0    39116.0
474.4    210216.33333333328    57899.666666666664
474.6    238393.66666666666    67202.0
474.8    215356.33333333334    61815.0
475.0    211470.66666666666    54709.00000000001
475.2    228051.0    63616.666666666664
475.4    223687.00000000003    59544.333333333336
475.6    221613.66666666663    61686.0
475.8    238508.66666666666    68262.33333333333
476.0    233725.00000000003    64919.00000000001
476.2    230273.66666666666    62534.66666666666
476.4    230085.66666666663    66142.66666666669
476.6    246804.00000000003    65577.66666666666
476.8    234462.66666666666    68966.33333333333
