frequency [kHz]    total counts in region of interest    max_val_x_line_sum
470.8    231247.99999999997    65016.666666666664
471.0    224559.66666666666    63528.0
471.2    234629.99999999997    61934.666666666664
471.4    248088.6666666667    68001.66666666669
471.6    224080.33333333337    65470.66666666667
471.8    222194.00000000003    65805.66666666667
472.0    229731.00000000003    67403.33333333334
472.2    230316.0    67631.0
472.4    215998.0    61996.99999999999
472.6    210716.00000000003    58550.33333333334
472.8    218377.00000000003    60776.333333333336
473.0    200475.33333333334    52949.99999999999
473.2    185718.66666666666    48419.333333333336
473.4    194073.33333333334    52667.00000000001
473.6    195934.00000000003    53509.0
473.8    196012.6666666667    52176.99999999999
474.0    157743.0    38351.0
474.2    198674.0    53578.00000000001
474.4    226701.33333333328    68275.66666666669
474.6    234000.6666666667    67094.66666666666
474.8    235761.33333333337    69495.0
475.0    254079.66666666663    75036.33333333334
475.2    247460.66666666666    66734.66666666669
475.4    253637.99999999997    69324.0
475.6    252729.3333333333    66247.0
475.8    248583.99999999997    66107.66666666667
476.0    238753.0    66553.33333333333
476.2    248509.3333333333    73804.33333333336
476.4    250053.66666666663    71622.0
476.6    238239.66666666666    68907.66666666666
476.8    253954.00000000003    70146.33333333333
