frequency [kHz]    total counts in region of interest    max_val_x_line_sum
470.8    287578.00000000006    77662.33333333334
471.0    287529.0    74067.0
471.2    306623.33333333326    81883.66666666667
471.4    290094.00000000006    79144.33333333334
471.6    285079.6666666667    71949.0
471.8    252622.99999999997    66403.66666666666
472.0    280151.0    74755.66666666666
472.2    287563.6666666666    71178.66666666667
472.4    326444.3333333333    93970.33333333331
472.6    309976.3333333333    80668.66666666667
472.8    257622.33333333328    63888.33333333334
473.0    261680.3333333333    70123.0
473.2    278856.99999999994    75405.0
473.4    257122.66666666666    66041.33333333333
473.6    245973.00000000003    64684.99999999999
473.8    248011.99999999997    62353.00000000001
474.0    218687.66666666666    55243.99999999999
474.2    299976.6666666666    85014.0
474.4    308874.6666666667    85937.33333333334
474.6    287960.6666666667    79042.00000000001
474.8    269330.3333333333    70884.33333333333
475.0    292034.3333333334    82528.33333333334
475.2    300921.66666666674    84246.0
475.4    304587.3333333333    79497.0
475.6    287731.00000000006    77436.66666666667
475.8    312670.3333333333    83539.33333333333
476.0    290026.0    72708.33333333333
476.2    295926.6666666667    81006.0
476.4    283792.3333333333    80375.00000000001
476.6    293877.0    77424.33333333334
476.8    332485.0    85224.00000000001
