frequency [kHz]    total counts in region of interest    max_val_x_line_sum
470.8    227637.0    64872.99999999999
471.0    225601.66666666663    60589.99999999999
471.2    234111.00000000003    65626.33333333333
471.4    240438.0    62571.66666666667
471.6    241702.66666666666    70504.66666666667
471.8    232969.99999999997    62663.333333333336
472.0    235620.33333333337    65318.33333333332
472.2    241620.66666666663    73397.66666666669
472.4    270735.0    74792.33333333336
472.6    263706.0    70136.33333333333
472.8    230973.6666666667    62792.999999999985
473.0    227995.33333333334    61792.333333333336
473.2    210354.3333333333    57756.33333333333
473.4    202923.99999999997    53972.666666666664
473.6    201040.33333333337    54686.66666666667
473.8    202151.0    52327.66666666666
474.0    160964.66666666666    39633.666666666664
474.2    167103.33333333337    42368.0
474.4    211297.3333333333    56018.99999999999
474.6    216228.00000000003    58359.333333333336
474.8    217888.0    63497.0
475.0    215180.6666666667    65496.666666666664
475.2    219561.66666666666    60844.666666666664
475.4    217531.66666666666    64221.333333333336
475.6    234409.33333333334    71966.33333333334
475.8    246310.66666666666    67054.33333333333
476.0    246820.3333333333    66639.33333333334
476.2    232928.33333333337    66420.0
476.4    221236.6666666667    62430.66666666667
476.6    223107.3333333333    63369.66666666667
476.8    235975.66666666666    67643.33333333334
