frequency [kHz]    total counts in region of interest    max_val_x_line_sum
470.8    342082.99999999994    92263.33333333333
471.0    336986.0    91391.3333333333
471.2    321367.3333333333    86190.66666666666
471.4    307792.66666666674    82178.33333333334
471.6    298239.33333333326    78672.66666666666
471.8    340209.3333333333    99722.00000000001
472.0    297901.00000000006    76494.00000000001
472.2    333534.3333333334    89045.33333333331
472.4    344878.6666666666    93293.66666666664
472.6    319375.00000000006    84815.33333333331
472.8    305543.6666666667    86207.33333333334
473.0    297198.0    78651.33333333334
473.2    297362.66666666674    79113.66666666666
473.4    277553.0    67689.0
473.6    258949.66666666663    70916.66666666667
473.8    248134.3333333333    67408.0
474.0    240326.0    60083.33333333332
474.2    261924.6666666667    70911.66666666667
474.4    325398.99999999994    87381.33333333331
474.6    274358.66666666674    69827.33333333334
474.8    282749.3333333333    74372.0
475.0    341581.99999999994    90671.0
475.2    342027.0    95052.33333333333
475.4    355828.6666666666    90923.00000000001
475.6    351448.6666666666    90489.66666666664
475.8    314395.66666666674    83000.66666666667
476.0    304342.66666666657    79944.0
476.2    319815.6666666667    86414.66666666667
476.4    329759.3333333333    88595.0
476.6    340235.00000000006    84929.66666666667
476.8    340696.0000000001    91253.66666666667
