frequency [kHz]    total counts in region of interest    max_val_x_line_sum
470.8    233733.33333333328    67361.0
471.0    230162.66666666666    62441.00000000001
471.2    215894.3333333333    56117.666666666664
471.4    238952.3333333333    66577.66666666669
471.6    220640.0    61537.00000000001
471.8    235921.6666666666    65131.666666666664
472.0    229402.33333333334    66528.66666666667
472.2    237528.66666666663    66205.33333333334
472.4    222150.66666666666    59978.0
472.6    235731.66666666663    64477.666666666664
472.8    231192.66666666666    68080.33333333333
473.0    219302.6666666667    59391.66666666666
473.2    222527.00000000003    60777.00000000001
473.4    231129.0    67209.0
473.6    241579.00000000003    64330.0
473.8    233608.99999999997    65225.00000000001
474.0    235823.33333333337    64800.00000000001
474.2    240657.6666666667    68089.66666666666
474.4    230775.33333333337    62615.333333333336
474.6    225800.0    61157.66666666667
474.8    241375.33333333337    64799.0
475.0    243581.0    62405.333333333336
475.2    231451.6666666667    59332.333333333336
475.4    243266.99999999997    67007.66666666667
475.6    239190.99999999997    64171.333333333336
475.8    235229.99999999997    65210.99999999999
476.0    231497.00000000003    64578.00000000001
476.2    228515.3333333333    61869.666666666664
476.4    229541.0    63513.99999999999
476.6    241637.33333333328    66042.0
476.8    244501.33333333334    68224.0
