184.037	122.92
184.393	54.92
184.749	-50.08
185.104	-25.08
185.46	48.92
185.815	7.92
186.17	13.92
186.526	-22.08
186.881	-34.08
187.237	-82.08
187.592	-64.08
187.947	28.92
188.303	-129.08
188.658	-6.08
189.013	72.92
189.369	-34.08
189.724	-34.08
190.079	34.92
190.435	-23.08
190.79	-76.08
191.145	-144.08
191.5	-114.08
191.855	-56.08
192.21	-114.08
192.566	-103.08
192.921	-45.08
193.276	-131.08
193.631	346.92
193.986	-54.08
194.341	-125.08
194.696	-58.08
195.051	-36.08
195.406	-102.08
195.761	307.92
196.116	-93.08
196.471	-52.08
196.826	-54.08
197.181	-6.08
197.535	-161.08
197.89	-91.08
198.245	-158.08
198.6	-87.08
198.955	-53.08
199.31	-96.08
199.664	-100.08
200.019	-141.08
200.374	-109.08
200.729	-174.08
201.083	-120.08
201.438	-8.08
201.793	-201.08
202.147	-27.08
202.502	-133.08
202.856	-42.08
203.211	-208.08
203.566	-115.08
203.92	-127.08
204.275	-86.08
204.629	-172.08
204.984	-18.08
205.338	315.92
205.693	-124.08
206.047	-129.08
206.401	-153.08
206.756	-111.08
207.11	-153.08
207.465	-143.08
207.819	71.92
208.173	-106.08
208.528	-152.08
208.882	-153.08
209.236	-70.08
209.591	-169.08
209.945	-164.08
210.299	-48.08
210.653	-98.08
211.007	-81.08
211.362	-119.08
211.716	-98.08
212.07	-149.08
212.424	-109.08
212.778	-188.08
213.132	-96.08
213.486	-103.08
213.84	-145.08
214.194	-173.08
214.548	-133.08
214.902	331.92
215.256	-211.08
215.61	-239.08
215.964	-241.08
216.318	-250.08
216.672	-131.08
217.026	-176.08
217.38	-68.08
217.734	-33.08
218.087	-174.08
218.441	-87.08
218.795	-13.08
219.149	-99.08
219.503	-184.08
219.856	-109.08
220.21	-113.08
220.564	-201.08
220.917	-58.08
221.271	-202.08
221.625	-82.08
221.978	-206.08
222.332	-90.08
222.685	-113.08
223.039	222.92
223.393	-71.08
223.746	-204.08
224.1	-153.08
224.453	-235.08
224.807	-172.08
225.16	-115.08
225.514	168.92
225.867	-167.08
226.22	-3.08
226.574	-93.08
226.927	-104.08
227.281	281.92
227.634	-147.08
227.987	-145.08
228.341	-158.08
228.694	-128.08
229.047	-145.08
229.4	-194.08
229.754	-209.08
230.107	-84.08
230.46	-198.08
230.813	247.92
231.166	-70.08
231.519	-136.08
231.873	-83.08
232.226	-149.08
232.579	-226.08
232.932	-213.08
233.285	-225.08
233.638	-203.08
233.991	-76.08
234.344	-96.08
234.697	-195.08
235.05	-194.08
235.403	-129.08
235.756	-143.08
236.109	-183.08
236.461	-71.08
236.814	-164.08
237.167	-142.08
237.52	95.92
237.873	-226.08
238.226	-146.08
238.578	-143.08
238.931	-166.08
239.284	-199.08
239.637	-69.08
239.989	-187.08
240.342	-131.08
240.695	-240.08
241.047	-234.08
241.4	-85.08
241.752	-27.08
242.105	-208.08
242.458	-111.08
242.81	-219.08
243.163	-173.08
243.515	-218.08
243.868	-176.08
244.22	-206.08
244.573	-176.08
244.925	-142.08
245.278	-101.08
245.63	-187.08
245.982	-127.08
246.335	-154.08
246.687	-82.08
247.039	-72.08
247.392	-133.08
247.744	-126.08
248.096	-191.08
248.449	-231.08
248.801	-117.08
249.153	-24.08
249.505	-167.08
249.857	-165.08
250.21	35.92
250.562	-186.08
250.914	-158.08
251.266	-247.08
251.618	-164.08
251.97	-218.08
252.322	-176.08
252.674	-167.08
253.026	-170.08
253.378	-189.08
253.73	-178.08
254.082	-79.08
254.434	-232.08
254.786	-248.08
255.138	-218.08
255.49	-111.08
255.842	-170.08
256.194	-129.08
256.546	-221.08
256.897	-186.08
257.249	-163.08
257.601	-201.08
257.953	-124.08
258.305	-123.08
258.656	-72.08
259.008	-215.08
259.36	-163.08
259.711	-168.08
260.063	-201.08
260.415	88.92
260.766	-164.08
261.118	-166.08
261.469	-210.08
261.821	-141.08
262.173	-221.08
262.524	-270.08
262.876	78.92
263.227	-188.08
263.579	-81.08
263.93	-172.08
264.282	-230.08
264.633	-191.08
264.984	-184.08
265.336	-155.08
265.687	-59.08
266.038	-198.08
266.39	-216.08
266.741	-228.08
267.092	-259.08
267.444	-223.08
267.795	-221.08
268.146	-257.08
268.497	-179.08
268.849	-132.08
269.2	-109.08
269.551	-118.08
269.902	-224.08
270.253	-147.08
270.604	-186.08
270.955	-190.08
271.306	-169.08
271.658	-210.08
272.009	-158.08
272.36	-145.08
272.711	-231.08
273.062	-188.08
273.413	-159.08
273.763	-59.08
274.114	-156.08
274.465	-122.08
274.816	-187.08
275.167	-169.08
275.518	-213.08
275.869	-127.08
276.22	-68.08
276.57	-169.08
276.921	-121.08
277.272	-219.08
277.623	653.92
277.973	-125.08
278.324	-156.08
278.675	-77.08
279.025	-256.08
279.376	-163.08
279.727	-180.08
280.077	-151.08
280.428	-172.08
280.778	-127.08
281.129	-207.08
281.48	-259.08
281.83	-164.08
282.181	-233.08
282.531	-206.08
282.882	-258.08
283.232	-116.08
283.582	-83.08
283.933	-138.08
284.283	-236.08
284.634	-131.08
284.984	-182.08
285.334	-231.08
285.685	309.92
286.035	-119.08
286.385	-272.08
286.735	-113.08
287.086	-154.08
287.436	-111.08
287.786	-183.08
288.136	-160.08
288.486	-162.08
288.837	-218.08
289.187	14.92
289.537	-172.08
289.887	221.92
290.237	-169.08
290.587	-171.08
290.937	-140.08
291.287	-165.08
291.637	-234.08
291.987	-140.08
292.337	-214.08
292.687	-258.08
293.037	-164.08
293.387	-155.08
293.737	-134.08
294.087	-88.08
294.437	-252.08
294.786	-160.08
295.136	-250.08
295.486	-178.08
295.836	-172.08
296.186	-141.08
296.535	-185.08
296.885	-223.08
297.235	-158.08
297.584	-103.08
297.934	-136.08
298.284	-191.08
298.633	-213.08
298.983	-206.08
299.333	-160.08
299.682	-197.08
300.032	-214.08
300.381	-152.08
300.731	-168.08
301.08	-177.08
301.43	-199.08
301.779	-78.08
302.129	-141.08
302.478	-201.08
302.828	-149.08
303.177	-268.08
303.526	-154.08
303.876	-33.08
304.225	-249.08
304.574	-219.08
304.924	-255.08
305.273	-105.08
305.622	-195.08
305.971	-86.08
306.321	-166.08
306.67	-195.08
307.019	-175.08
307.368	-207.08
307.717	-264.08
308.066	243.92
308.416	-144.08
308.765	-200.08
309.114	-195.08
309.463	-232.08
309.812	-166.08
310.161	-133.08
310.51	-148.08
310.859	-253.08
311.208	-151.08
311.557	-87.08
311.906	-182.08
312.255	-153.08
312.604	-191.08
312.952	-85.08
313.301	-210.08
313.65	-119.08
313.999	-208.08
314.348	-154.08
314.696	-23.08
315.045	-140.08
315.394	-192.08
315.743	-182.08
316.091	-178.08
316.44	-228.08
316.789	-147.08
317.137	-226.08
317.486	-161.08
317.835	-224.08
318.183	397.92
318.532	-126.08
318.88	-150.08
319.229	-30.08
319.577	-204.08
319.926	-110.08
320.274	-139.08
320.623	-213.08
320.971	-132.08
321.32	-193.08
321.668	-186.08
322.017	-163.08
322.365	-209.08
322.713	-117.08
323.062	-37.08
323.41	-144.08
323.758	-113.08
324.107	-153.08
324.455	-205.08
324.803	-174.08
325.151	-265.08
325.499	-175.08
325.848	-207.08
326.196	-177.08
326.544	-192.08
326.892	-126.08
327.24	-116.08
327.588	-286.08
327.936	-75.08
328.284	-100.08
328.632	-86.08
328.98	-205.08
329.328	-218.08
329.676	36.92
330.024	-121.08
330.372	-167.08
330.72	-161.08
331.068	-77.08
331.416	-163.08
331.764	-200.08
332.112	-202.08
332.46	-136.08
332.807	-278.08
333.155	-185.08
333.503	-168.08
333.851	-20.08
334.198	-176.08
334.546	-243.08
334.894	-183.08
335.242	-157.08
335.589	-151.08
335.937	-89.08
336.285	-211.08
336.632	-214.08
336.98	-141.08
337.327	-166.08
337.675	-101.08
338.022	-254.08
338.37	-75.08
338.717	-232.08
339.065	-218.08
339.412	-187.08
339.76	36.92
340.107	-25.08
340.455	-174.08
340.802	-202.08
341.149	-164.08
341.497	-160.08
341.844	-253.08
342.191	-25.08
342.539	-206.08
342.886	-152.08
343.233	-240.08
343.58	-103.08
343.928	-103.08
344.275	-162.08
344.622	-206.08
344.969	-189.08
345.316	-170.08
345.663	-225.08
346.01	-128.08
346.358	-137.08
346.705	-206.08
347.052	142.92
347.399	-95.08
347.746	-83.08
348.093	-77.08
348.44	-140.08
348.787	-147.08
349.134	-115.08
349.48	-136.08
349.827	-142.08
350.174	-283.08
350.521	-74.08
350.868	-176.08
351.215	-117.08
351.562	-153.08
351.908	-165.08
352.255	-158.08
352.602	-111.08
352.949	-201.08
353.295	-110.08
353.642	-240.08
353.989	-184.08
354.335	-186.08
354.682	-252.08
355.029	-149.08
355.375	-184.08
355.722	-115.08
356.068	-171.08
356.415	-154.08
356.761	-207.08
357.108	-134.08
357.454	-99.08
357.801	-154.08
358.147	-166.08
358.494	-162.08
358.84	-217.08
359.186	-6.08
359.533	-115.08
359.879	-224.08
360.225	-225.08
360.572	-193.08
360.918	-136.08
361.264	-193.08
361.611	-183.08
361.957	-102.08
362.303	-69.08
362.649	-216.08
362.995	-175.08
363.342	-141.08
363.688	-81.08
364.034	-166.08
364.38	-252.08
364.726	-206.08
365.072	-170.08
365.418	-128.08
365.764	-129.08
366.11	-150.08
366.456	-163.08
366.802	-188.08
367.148	-204.08
367.494	-198.08
367.84	209.92
368.186	-222.08
368.532	-176.08
368.878	-115.08
369.224	-231.08
369.569	-106.08
369.915	-194.08
370.261	-209.08
370.607	-156.08
370.952	-238.08
371.298	-257.08
371.644	-182.08
371.99	-140.08
372.335	217.92
372.681	-140.08
373.027	-131.08
373.372	-91.08
373.718	-152.08
374.063	-92.08
374.409	-54.08
374.754	-156.08
375.1	-191.08
375.445	-170.08
375.791	-170.08
376.136	-166.08
376.482	-131.08
376.827	-88.08
377.173	-142.08
377.518	-127.08
377.863	-179.08
378.209	-188.08
378.554	-181.08
378.899	-104.08
379.245	-159.08
379.59	-213.08
379.935	-149.08
380.281	-154.08
380.626	-209.08
380.971	-107.08
381.316	-260.08
381.661	-233.08
382.006	-185.08
382.352	-154.08
382.697	-170.08
383.042	-127.08
383.387	-183.08
383.732	-218.08
384.077	-131.08
384.422	-203.08
384.767	-192.08
385.112	-159.08
385.457	-189.08
385.802	-211.08
386.147	-151.08
386.492	-225.08
386.836	-177.08
387.181	-222.08
387.526	-37.08
387.871	-140.08
388.216	-182.08
388.561	-101.08
388.905	-58.08
389.25	-78.08
389.595	-157.08
389.94	-155.08
390.284	-95.08
390.629	-59.08
390.974	-159.08
391.318	-118.08
391.663	-155.08
392.007	-78.08
392.352	-194.08
392.697	-144.08
393.041	-187.08
393.386	-210.08
393.73	-201.08
394.075	-138.08
394.419	-152.08
394.763	-164.08
395.108	-175.08
395.452	-165.08
395.797	-124.08
396.141	-160.08
396.485	-196.08
396.83	-216.08
397.174	-159.08
397.518	-161.08
397.863	78.92
398.207	-179.08
398.551	-143.08
398.895	-181.08
399.24	-21.08
399.584	-212.08
399.928	-189.08
400.272	-145.08
400.616	-193.08
400.96	-159.08
401.304	-177.08
401.648	-112.08
401.992	-145.08
402.336	-191.08
402.68	-188.08
403.024	415.92
403.368	-195.08
403.712	-164.08
404.056	-192.08
404.4	-198.08
404.744	-121.08
405.088	94.92
405.432	-163.08
405.776	-228.08
406.119	-136.08
406.463	-79.08
406.807	-170.08
407.151	268.92
407.495	-176.08
407.838	-243.08
408.182	-151.08
408.526	383.92
408.869	-125.08
409.213	-157.08
409.557	-229.08
409.9	-202.08
410.244	-152.08
410.587	-190.08
410.931	-119.08
411.274	-216.08
411.618	-113.08
411.961	-132.08
412.305	-117.08
412.648	-149.08
412.992	-66.08
413.335	-165.08
413.679	-216.08
414.022	-73.08
414.365	-96.08
414.709	-130.08
415.052	-166.08
415.395	-167.08
415.739	-279.08
416.082	-249.08
416.425	-191.08
416.768	95.92
417.112	-123.08
417.455	-185.08
417.798	-131.08
418.141	-179.08
418.484	-128.08
418.827	-215.08
419.17	128.92
419.513	-182.08
419.857	-239.08
420.2	-159.08
420.543	-231.08
420.886	-135.08
421.229	-95.08
421.572	-74.08
421.914	-206.08
422.257	-209.08
422.6	-151.08
422.943	348.92
423.286	-221.08
423.629	-156.08
423.972	-187.08
424.315	-144.08
424.657	-185.08
425	-210.08
425.343	-179.08
425.686	-190.08
426.028	-209.08
426.371	-170.08
426.714	-110.08
427.056	-110.08
427.399	-127.08
427.742	-126.08
428.084	-127.08
428.427	-163.08
428.769	-181.08
429.112	-208.08
429.454	-197.08
429.797	-270.08
430.139	-193.08
430.482	-190.08
430.824	-85.08
431.167	-149.08
431.509	-211.08
431.851	-184.08
432.194	-116.08
432.536	-130.08
432.878	-62.08
433.221	228.92
433.563	-50.08
433.905	-123.08
434.248	-73.08
434.59	-95.08
434.932	-145.08
435.274	-65.08
435.616	-203.08
435.959	-72.08
436.301	-174.08
436.643	-234.08
436.985	-172.08
437.327	-94.08
437.669	-188.08
438.011	-111.08
438.353	-72.08
438.695	-152.08
439.037	-188.08
439.379	-141.08
439.721	-252.08
440.063	-174.08
440.405	-256.08
440.747	-221.08
441.089	-169.08
441.43	-248.08
441.772	-202.08
442.114	-156.08
442.456	-177.08
442.798	-201.08
443.139	-224.08
443.481	-163.08
443.823	345.92
444.165	-133.08
444.506	-139.08
444.848	-250.08
445.19	-146.08
445.531	-124.08
445.873	-183.08
446.214	-139.08
446.556	-209.08
446.897	-129.08
447.239	-146.08
447.58	-206.08
447.922	-151.08
448.263	365.92
448.605	-162.08
448.946	-143.08
449.288	-168.08
449.629	-222.08
449.97	-177.08
450.312	-236.08
450.653	-146.08
450.994	-137.08
451.336	-124.08
451.677	-61.08
452.018	-188.08
452.359	-232.08
452.701	-211.08
453.042	-239.08
453.383	-179.08
453.724	-187.08
454.065	-167.08
454.406	-224.08
454.748	-204.08
455.089	-203.08
455.43	-164.08
455.771	-61.08
456.112	-122.08
456.453	-260.08
456.794	-125.08
457.135	-80.08
457.476	-175.08
457.817	-218.08
458.158	-215.08
458.498	-154.08
458.839	-143.08
459.18	-198.08
459.521	-52.08
459.862	14.92
460.203	-126.08
460.543	183.92
460.884	-207.08
461.225	250.92
461.566	-165.08
461.906	-105.08
462.247	-179.08
462.588	-220.08
462.928	57.92
463.269	-148.08
463.609	-235.08
463.95	-161.08
464.291	-204.08
464.631	-195.08
464.972	-109.08
465.312	-132.08
465.653	-155.08
465.993	-147.08
466.333	-58.08
466.674	-112.08
467.014	-121.08
467.355	-192.08
467.695	-136.08
468.035	-172.08
468.376	-9.08
468.716	-175.08
469.056	-76.08
469.397	-163.08
469.737	-220.08
470.077	-189.08
470.417	-183.08
470.757	-214.08
471.098	-161.08
471.438	-151.08
471.778	-208.08
472.118	532.92
472.458	-116.08
472.798	-260.08
473.138	-200.08
473.478	-230.08
473.818	-144.08
474.158	-222.08
474.498	-193.08
474.838	-77.08
475.178	-229.08
475.518	-128.08
475.858	-139.08
476.198	-100.08
476.538	-137.08
476.878	-171.08
477.217	-105.08
477.557	53.92
477.897	-267.08
478.237	-99.08
478.577	-225.08
478.916	-122.08
479.256	-190.08
479.596	-171.08
479.935	-214.08
480.275	-182.08
480.615	195.92
480.954	-83.08
481.294	-235.08
481.633	-159.08
481.973	-168.08
482.313	-156.08
482.652	-122.08
482.992	-192.08
483.331	-161.08
483.67	-108.08
484.01	476.92
484.349	-191.08
484.689	-158.08
485.028	-198.08
485.367	51.92
485.707	-146.08
486.046	-177.08
486.385	-139.08
486.725	-110.08
487.064	-94.08
487.403	-96.08
487.742	-157.08
488.082	-141.08
488.421	-105.08
488.76	-73.08
489.099	-103.08
489.438	-170.08
489.777	-19.08
490.116	-120.08
490.456	-134.08
490.795	33.92
491.134	-216.08
491.473	-151.08
491.812	-192.08
492.151	-144.08
492.49	-204.08
492.828	-137.08
493.167	-116.08
493.506	-115.08
493.845	-195.08
494.184	-45.08
494.523	-102.08
494.862	-208.08
495.2	-115.08
495.539	-172.08
495.878	-206.08
496.217	-151.08
496.555	-170.08
496.894	-94.08
497.233	-75.08
497.571	-22.08
497.91	-163.08
498.249	-165.08
498.587	-200.08
498.926	-113.08
499.264	-74.08
499.603	-146.08
499.942	443.92
500.28	-193.08
500.619	-156.08
500.957	-214.08
501.295	-212.08
501.634	-181.08
501.972	-203.08
502.311	-157.08
502.649	-204.08
502.987	-152.08
503.326	490.92
503.664	-243.08
504.002	-155.08
504.341	-63.08
504.679	-126.08
505.017	-215.08
505.355	-158.08
505.693	-86.08
506.032	114.92
506.37	-188.08
506.708	-254.08
507.046	-177.08
507.384	-210.08
507.722	-178.08
508.06	-96.08
508.398	-214.08
508.736	-115.08
509.074	11.92
509.412	-132.08
509.75	-203.08
510.088	-116.08
510.426	-196.08
510.764	-53.08
511.102	-73.08
511.44	-128.08
511.778	-141.08
512.115	-82.08
512.453	-200.08
512.791	-57.08
513.129	90.92
513.466	-46.08
513.804	121.92
514.142	132.92
514.48	115.92
514.817	99.92
515.155	51.92
515.493	-49.08
515.83	-26.08
516.168	-19.08
516.505	-94.08
516.843	-101.08
517.18	-179.08
517.518	-132.08
517.855	-123.08
518.193	-130.08
518.53	-158.08
518.868	-103.08
519.205	-138.08
519.542	-183.08
519.88	-121.08
520.217	-109.08
520.555	-219.08
520.892	-224.08
521.229	-190.08
521.566	-188.08
521.904	-120.08
522.241	-209.08
522.578	-201.08
522.915	-189.08
523.252	-196.08
523.59	-139.08
523.927	-177.08
524.264	-171.08
524.601	-174.08
524.938	-81.08
525.275	-110.08
525.612	-126.08
525.949	-57.08
526.286	-210.08
526.623	-166.08
526.96	-139.08
527.297	-139.08
527.634	-128.08
527.971	-104.08
528.308	-54.08
528.645	-100.08
528.981	-143.08
529.318	-172.08
529.655	-78.08
529.992	-17.08
530.329	-120.08
530.665	-50.08
531.002	-35.08
531.339	442.92
531.675	236.92
532.012	732.92
532.349	1310.92
532.685	2536.92
533.022	4323.92
533.359	6594.92
533.695	10100.92
534.032	13753.92
534.368	17795.92
534.705	21756.92
535.041	26038.92
535.378	30307.92
535.714	33937.92
536.051	33671.92
536.387	32152.92
536.723	29802.92
537.06	25636.92
537.396	21595.92
537.732	17497.92
538.069	12524.92
538.405	9332.92
538.741	6396.92
539.078	4105.92
539.414	2503.92
539.75	1376.92
540.086	756.92
540.422	283.92
540.759	120.92
541.095	7.92
541.431	-61.08
541.767	-57.08
542.103	-101.08
542.439	-55.08
542.775	-112.08
543.111	-28.08
543.447	12.92
543.783	-95.08
544.119	-66.08
544.455	-101.08
544.791	-96.08
545.127	-114.08
545.463	39.92
545.799	-2.08
546.134	-114.08
546.47	-188.08
546.806	-81.08
547.142	-100.08
547.477	-2.08
547.813	32.92
548.149	51.92
548.485	-110.08
548.82	-89.08
549.156	326.92
549.492	-115.08
549.827	36.92
550.163	-146.08
550.498	-101.08
550.834	-165.08
551.17	366.92
551.505	-174.08
551.841	-136.08
552.176	-131.08
552.512	-104.08
552.847	-220.08
553.182	233.92
553.518	-135.08
553.853	-246.08
554.189	-189.08
554.524	-123.08
554.859	-186.08
555.195	-146.08
555.53	-176.08
555.865	-148.08
556.2	-122.08
556.536	-154.08
556.871	-165.08
557.206	-235.08
557.541	-202.08
557.876	-113.08
558.211	-131.08
558.547	-179.08
558.882	-154.08
559.217	-111.08
559.552	-184.08
559.887	-156.08
560.222	-201.08
560.557	-125.08
560.892	-178.08
561.227	-132.08
561.562	-153.08
561.897	-101.08
562.231	-175.08
562.566	-98.08
562.901	-107.08
563.236	-141.08
563.571	-142.08
563.906	-161.08
564.24	-187.08
564.575	-176.08
564.91	-178.08
565.245	-125.08
565.579	-170.08
565.914	-189.08
566.249	84.92
566.583	-141.08
566.918	-221.08
567.252	-149.08
567.587	-133.08
567.922	-247.08
568.256	-219.08
568.591	-135.08
568.925	-83.08
569.26	-62.08
569.594	-95.08
569.928	-109.08
570.263	-178.08
570.597	-107.08
570.932	-166.08
