frequency [kHz]    total counts in region of interest    max_val_x_line_sum
470.8    303050.0000000001    85349.66666666667
471.0    329055.0    85845.33333333333
471.2    317153.6666666666    81666.33333333331
471.4    254126.6666666667    68226.66666666666
471.6    303232.3333333334    85298.33333333334
471.8    282262.0    77909.0
472.0    330362.0    91384.66666666666
472.2    289907.3333333334    76793.33333333334
472.4    278775.3333333333    75166.33333333333
472.6    270856.6666666667    75432.99999999999
472.8    267856.3333333333    72640.33333333334
473.0    292715.99999999994    77867.66666666667
473.2    258970.00000000003    71472.33333333334
473.4    260429.3333333333    65067.333333333336
473.6    261755.66666666666    68895.66666666669
473.8    255756.6666666667    65653.66666666666
474.0    230065.66666666666    57080.99999999999
474.2    252175.99999999997    68748.33333333333
474.4    268746.0    72258.66666666666
474.6    282627.3333333334    72824.33333333334
474.8    312263.3333333334    90158.33333333337
475.0    320887.3333333334    83537.99999999997
475.2    337656.0    95839.33333333333
475.4    278220.3333333333    77433.66666666667
475.6    288359.6666666666    80079.0
475.8    301948.6666666667    84685.00000000001
476.0    290865.6666666667    77461.33333333333
476.2    304207.6666666667    84100.0
476.4    285658.66666666657    78447.66666666666
476.6    298424.0    78624.66666666666
476.8    312014.0    80568.33333333333
