frequency [kHz]    total counts in region of interest    max_val_x_line_sum
470.8    252194.0    66141.33333333333
471.0    255119.0    72818.00000000001
471.2    244779.6666666667    64508.33333333332
471.4    251225.66666666672    67902.66666666666
471.6    244250.3333333333    68837.0
471.8    257802.0    72076.66666666664
472.0    238540.33333333334    67438.0
472.2    254791.0    70234.99999999999
472.4    236231.00000000003    64946.99999999999
472.6    223864.0    56408.33333333334
472.8    225422.33333333337    59347.66666666667
473.0    215246.00000000003    55873.99999999999
473.2    211099.33333333334    52934.99999999999
473.4    195555.3333333333    53932.00000000001
473.6    181075.3333333333    47110.66666666666
473.8    167818.33333333334    44226.33333333333
474.0    182843.66666666663    45043.33333333332
474.2    217096.3333333333    58482.333333333336
474.4    232852.0    59230.0
474.6    229864.6666666667    62713.33333333333
474.8    231973.0    69331.99999999999
475.0    226033.00000000003    65144.666666666664
475.2    255302.3333333333    72515.66666666667
475.4    230673.0    63417.33333333334
475.6    236684.3333333333    67009.0
475.8    240162.0    66646.0
476.0    239046.66666666666    64859.66666666667
476.2    235016.6666666667    66022.0
476.4    235936.0    60491.66666666668
476.6    223070.6666666667    63765.666666666664
476.8    227230.0    64754.66666666667
