frequency [kHz]    total counts in region of interest    max_val_x_line_sum
470.8    188117.33333333334    68659.0
471.0    165258.6666666667    59315.666666666664
471.2    167630.0    63350.00000000001
471.4    162910.66666666666    60924.666666666664
471.6    174940.99999999997    64107.000000000015
471.8    160171.3333333333    58250.0
472.0    171515.33333333334    59004.333333333336
472.2    154006.3333333333    56682.0
472.4    156585.6666666667    55686.0
472.6    140240.3333333333    51217.00000000001
472.8    137255.33333333334    52433.99999999999
473.0    145237.33333333334    51960.33333333333
473.2    137629.3333333333    53371.0
473.4    126607.0    42934.0
473.6    134560.0    45854.333333333336
473.8    133665.0    47319.0
474.0    116993.33333333331    42490.66666666667
474.2    99438.0    32389.33333333333
474.4    137154.33333333334    54575.666666666664
474.6    158634.0    56290.99999999999
474.8    155110.66666666666    56899.666666666664
475.0    151184.66666666666    61676.333333333336
475.2    169781.0    60925.33333333333
475.4    172916.0    60490.0
475.6    175789.0    61740.00000000001
475.8    172486.0    61091.33333333333
476.0    170855.33333333334    57355.999999999985
476.2    164041.66666666666    62140.99999999999
476.4    179364.0    61006.33333333332
476.6    183787.0    66966.33333333333
476.8    180545.66666666666    64684.333333333336
