frequency [kHz]    total counts in region of interest    max_val_x_line_sum
470.8    237698.3333333333    68486.33333333334
471.0    233781.3333333333    62856.33333333332
471.2    240028.66666666663    65661.33333333333
471.4    247484.0    66509.33333333333
471.6    235905.0    59638.99999999999
471.8    224038.3333333333    63825.66666666667
472.0    241736.0    68977.66666666667
472.2    234339.6666666667    60505.0
472.4    224776.6666666667    60202.0
472.6    226958.66666666663    59890.00000000001
472.8    206563.33333333334    53720.33333333333
473.0    207266.33333333334    61472.666666666664
473.2    201094.33333333337    53195.666666666664
473.4    192177.0    47623.333333333336
473.6    194544.00000000003    52927.333333333336
473.8    196453.3333333333    54077.00000000001
474.0    180078.6666666667    44317.99999999999
474.2    168823.0    41517.33333333333
474.4    211059.33333333334    57193.0
474.6    233038.3333333333    67157.0
474.8    242654.00000000003    67601.66666666667
475.0    241108.99999999997    69862.66666666669
475.2    239972.3333333333    65448.66666666667
475.4    254330.6666666667    69177.33333333334
475.6    242593.66666666666    72608.00000000003
475.8    236520.6666666667    63966.99999999999
476.0    237037.99999999997    75039.33333333333
476.2    245371.33333333334    67195.66666666666
476.4    243631.33333333334    67692.66666666666
476.6    231189.3333333333    63194.666666666664
476.8    232627.66666666672    65010.33333333333
