frequency [kHz]    total counts in region of interest    max_val_x_line_sum
470.8    233528.99999999997    64954.333333333336
471.0    232929.3333333333    67200.33333333333
471.2    237694.99999999997    65058.33333333333
471.4    248286.00000000003    64447.000000000015
471.6    249918.33333333334    72888.99999999999
471.8    247428.3333333333    73101.33333333331
472.0    234500.99999999997    67862.33333333333
472.2    227909.66666666666    62549.666666666664
472.4    229473.0    60085.333333333336
472.6    207399.66666666663    54061.0
472.8    202361.0    57687.66666666666
473.0    201914.99999999997    59533.666666666664
473.2    189750.3333333333    47178.0
473.4    192102.0    50527.33333333333
473.6    202627.66666666666    52125.333333333336
473.8    172889.3333333333    44408.000000000015
474.0    174440.6666666667    44368.99999999999
474.2    204924.0    54411.00000000001
474.4    218408.6666666667    61428.33333333333
474.6    209218.99999999997    60022.333333333336
474.8    214318.99999999997    62056.0
475.0    229482.00000000003    63247.333333333336
475.2    219262.66666666666    59589.666666666664
475.4    223197.66666666663    60223.666666666664
475.6    244702.66666666663    70211.0
475.8    237425.66666666666    61326.333333333336
476.0    247461.6666666667    68294.33333333333
476.2    240758.99999999997    66535.0
476.4    222048.0    60701.66666666667
476.6    228869.0    63510.666666666664
476.8    220140.33333333334    64935.666666666664
