frequency [kHz]    total counts in region of interest    max_val_x_line_sum
470.8    253477.0    72633.66666666667
471.0    229930.33333333334    63946.0
471.2    222133.33333333328    58734.0
471.4    217056.0    62005.666666666664
471.6    218950.0    58919.0
471.8    213935.6666666667    61108.333333333336
472.0    227571.0    62980.33333333333
472.2    241779.66666666666    72879.33333333333
472.4    237166.99999999997    67066.66666666666
472.6    232370.33333333337    65665.33333333334
472.8    207846.0    57017.0
473.0    200849.33333333334    53627.66666666666
473.2    184214.33333333334    51738.333333333336
473.4    193184.33333333334    55211.33333333334
473.6    187251.33333333334    51331.66666666666
473.8    168003.0    44293.666666666664
474.0    174730.6666666667    46365.33333333334
474.2    154928.33333333334    38641.0
474.4    228557.99999999997    59572.333333333336
474.6    208973.33333333334    56283.33333333333
474.8    211018.6666666667    57724.666666666664
475.0    203981.33333333334    55699.666666666664
475.2    249092.66666666666    70111.0
475.4    234716.00000000003    60578.666666666664
475.6    246414.66666666663    66180.66666666669
475.8    231052.33333333334    65005.66666666667
476.0    239316.6666666667    60437.000000000015
476.2    253971.3333333333    72458.99999999999
476.4    241355.0    66317.99999999999
476.6    248103.33333333337    66221.0
476.8    232700.66666666666    71994.33333333333
