frequency [kHz]    total counts in region of interest    max_val_x_line_sum
470.8    299944.3333333333    84085.66666666666
471.0    330290.00000000006    86739.33333333334
471.2    320769.3333333334    86290.33333333334
471.4    325811.0    84358.0
471.6    313936.3333333333    85796.33333333334
471.8    315468.6666666667    87602.33333333333
472.0    335736.6666666667    95981.66666666666
472.2    315742.0    86702.66666666667
472.4    324380.6666666667    94852.3333333333
472.6    299280.3333333333    81085.66666666666
472.8    274612.3333333333    72421.66666666667
473.0    289002.99999999994    78406.0
473.2    274433.3333333334    71838.33333333333
473.4    260021.33333333334    70669.33333333333
473.6    260968.66666666666    69650.0
473.8    236956.33333333328    63085.0
474.0    284842.3333333333    76836.66666666667
474.2    287828.3333333333    78805.0
474.4    301774.3333333334    84718.99999999999
474.6    314155.99999999994    87253.33333333333
474.8    308703.6666666667    79781.33333333334
475.0    332967.0    91620.99999999997
475.2    328422.3333333334    92724.66666666667
475.4    320415.00000000006    92116.99999999999
475.6    314519.66666666674    82526.33333333333
475.8    301226.6666666667    81732.99999999999
476.0    316595.0    88641.3333333333
476.2    224524.0    56289.66666666667
476.4    53891.00000000001    9643.0
476.6    54085.99999999999    9809.0
476.8    55617.333333333336    10789.333333333336
