frequency [kHz]    total counts in region of interest    max_val_x_line_sum
470.8    325261.3333333333    85133.33333333333
471.0    287740.99999999994    80039.66666666666
471.2    311569.00000000006    86043.66666666669
471.4    315671.6666666667    85730.66666666667
471.6    318505.3333333333    82872.99999999999
471.8    331452.3333333334    87923.33333333333
472.0    319027.3333333333    84639.0
472.2    304615.6666666667    88146.33333333336
472.4    293255.6666666667    83203.66666666666
472.6    285995.0    73925.0
472.8    288227.99999999994    75899.33333333333
473.0    275212.3333333334    71812.33333333333
473.2    275968.0    72294.0
473.4    266822.3333333333    65511.33333333334
473.6    251164.0    62830.999999999985
473.8    237578.33333333337    62943.0
474.0    213931.0    55945.33333333334
474.2    270552.6666666666    69265.0
474.4    282521.00000000006    79298.33333333334
474.6    314653.0    84157.66666666666
474.8    317691.33333333326    91524.33333333331
475.0    316599.3333333334    90025.00000000001
475.2    310929.3333333333    80905.33333333333
475.4    317533.0    80806.66666666666
475.6    322738.6666666667    87569.33333333334
475.8    322368.3333333334    87852.00000000003
476.0    303429.9999999999    82077.66666666666
476.2    311318.3333333333    85600.0
476.4    312903.0    81116.66666666666
476.6    304201.3333333334    78584.66666666667
476.8    298256.0    78692.0
