frequency [kHz]    total counts in region of interest    max_val_x_line_sum
470.8    302777.3333333333    84505.99999999999
471.0    298936.6666666667    74749.66666666666
471.2    295436.3333333334    77658.66666666666
471.4    301743.0    79868.33333333333
471.6    322990.33333333326    85741.33333333334
471.8    280976.3333333334    78533.33333333334
472.0    304327.3333333333    78401.66666666664
472.2    305771.6666666666    81050.33333333334
472.4    298981.3333333333    81584.33333333334
472.6    291179.6666666667    75693.0
472.8    302918.3333333334    79414.0
473.0    304096.6666666666    80328.66666666666
473.2    306378.3333333333    78931.0
473.4    310398.3333333334    77501.00000000001
473.6    302073.3333333333    76480.33333333334
473.8    297246.3333333334    79774.0
474.0    296074.3333333333    73075.66666666666
474.2    301962.00000000006    72423.00000000001
474.4    304643.33333333326    82474.66666666667
474.6    307952.6666666666    75756.66666666664
474.8    298542.00000000006    77898.99999999999
475.0    287847.99999999994    74499.99999999999
475.2    291279.0    77752.0
475.4    300038.6666666667    79244.0
475.6    299459.3333333333    81052.66666666666
475.8    297216.0    79886.66666666667
476.0    307852.3333333334    80956.00000000001
476.2    285765.66666666674    76606.66666666667
476.4    282676.6666666666    70942.0
476.6    285891.33333333326    73260.33333333331
476.8    281061.3333333333    72767.0
