frequency [kHz]    total counts in region of interest    max_val_x_line_sum
470.8    242718.0    66145.0
471.0    249940.0    71432.66666666666
471.2    244403.3333333333    66717.33333333333
471.4    237121.6666666667    63251.333333333336
471.6    236120.0    66928.33333333334
471.8    232467.33333333328    68568.33333333336
472.0    226065.3333333333    58800.66666666666
472.2    219384.66666666663    62665.333333333336
472.4    224867.99999999997    58804.99999999999
472.6    221798.66666666666    61652.0
472.8    214201.33333333334    54610.33333333333
473.0    184091.66666666666    50959.00000000001
473.2    195677.66666666666    49042.66666666667
473.4    189779.00000000003    47340.999999999985
473.6    174617.0    44504.99999999999
473.8    177104.0    47330.666666666664
474.0    147046.0    33720.666666666664
474.2    168545.6666666666    43210.333333333336
474.4    205314.6666666667    57620.666666666664
474.6    219159.99999999997    58887.99999999999
474.8    218112.0    61639.33333333334
475.0    223171.3333333333    66359.33333333334
475.2    239356.3333333333    69158.66666666666
475.4    226099.66666666666    65284.0
475.6    223907.0    57768.666666666664
475.8    228675.66666666663    64232.0
476.0    232680.66666666666    61813.33333333333
476.2    235924.0    66910.0
476.4    245840.0    69410.0
476.6    232138.3333333333    63923.0
476.8    249555.33333333334    71507.33333333334
