frequency [kHz]    total counts in region of interest    max_val_x_line_sum
470.8    279027.0    78815.0
471.0    288453.3333333333    80117.66666666667
471.2    289027.6666666667    77527.66666666667
471.4    313494.99999999994    83043.33333333334
471.6    289016.6666666666    84216.66666666666
471.8    315771.0    91172.33333333334
472.0    324741.00000000006    91048.66666666666
472.2    314506.0    82445.33333333331
472.4    317333.3333333334    87021.33333333331
472.6    297595.33333333326    80163.33333333333
472.8    279471.0    78875.66666666669
473.0    275900.33333333326    69846.66666666666
473.2    265568.6666666666    67949.00000000001
473.4    249478.6666666667    66187.66666666666
473.6    249295.33333333334    66592.33333333334
473.8    242903.66666666666    64102.33333333334
474.0    226199.66666666672    57387.999999999985
474.2    258758.00000000003    68244.0
474.4    267588.3333333334    76003.0
474.6    343115.6666666667    95482.33333333333
474.8    336948.6666666666    90893.0
475.0    293466.0    85597.33333333333
475.2    313024.0    86225.33333333334
475.4    292230.3333333333    78963.99999999999
475.6    311964.0    83136.0
475.8    309333.6666666666    85685.0
476.0    287042.33333333343    75325.66666666667
476.2    293821.0    81387.0
476.4    293838.99999999994    78709.66666666667
476.6    284851.6666666667    75562.33333333333
476.8    315657.0    85126.33333333333
