frequency [kHz]    total counts in region of interest    max_val_x_line_sum
470.8    232556.99999999997    72024.66666666666
471.0    223529.6666666667    61711.333333333336
471.2    229711.00000000006    62432.66666666667
471.4    213400.0    59297.33333333333
471.6    240439.00000000003    69558.99999999999
471.8    247019.99999999997    66625.66666666667
472.0    240782.66666666666    66921.0
472.2    231096.6666666667    64108.99999999999
472.4    243580.66666666663    69046.66666666667
472.6    207395.0    55791.000000000015
472.8    214729.33333333334    57600.0
473.0    208422.0    56788.333333333336
473.2    200110.33333333334    51698.0
473.4    52165.666666666664    9993.0
473.6    55575.99999999999    10163.666666666666
473.8    51542.33333333332    9435.333333333334
474.0    52321.666666666664    11108.000000000004
474.2    51883.66666666666    10040.666666666666
474.4    57342.0    11399.666666666664
474.6    52410.0    9271.333333333334
474.8    57732.333333333336    10460.0
475.0    52930.99999999999    10535.000000000002
475.2    55835.66666666667    10379.0
475.4    56172.33333333333    10485.333333333332
475.6    56710.666666666664    10339.666666666666
475.8    55432.666666666664    11184.0
476.0    59096.333333333336    11159.666666666668
476.2    56740.666666666664    10471.0
476.4    58389.66666666667    10543.333333333332
476.6    53695.0    9978.666666666666
476.8    54794.0    10457.666666666666
