frequency [kHz]    total counts in region of interest    max_val_x_line_sum
470.8    241196.66666666666    70566.00000000001
471.0    228284.33333333337    65975.33333333334
471.2    245368.3333333333    69023.33333333334
471.4    239501.00000000003    64470.33333333333
471.6    239838.6666666667    64890.66666666667
471.8    227482.66666666666    61536.33333333333
472.0    235307.00000000003    65068.66666666666
472.2    221596.0    61685.333333333336
472.4    226652.66666666666    61794.33333333334
472.6    213049.6666666667    61120.0
472.8    220430.99999999997    57624.66666666666
473.0    194852.99999999997    57003.33333333333
473.2    198140.0    50178.00000000001
473.4    203421.3333333333    56583.33333333333
473.6    193298.0    52236.33333333332
473.8    180420.6666666667    46131.0
474.0    165895.99999999997    38668.333333333336
474.2    151642.0    39511.333333333336
474.4    210078.3333333333    60331.0
474.6    222794.99999999997    61159.666666666664
474.8    240701.3333333333    67287.99999999999
475.0    239652.00000000003    64288.33333333333
475.2    57133.00000000001    11344.333333333332
475.4    52015.66666666668    9086.000000000002
475.6    55544.666666666664    10228.999999999998
475.8    55298.66666666667    10036.333333333336
476.0    55395.99999999999    11071.666666666666
476.2    53268.0    10804.666666666668
476.4    58102.666666666664    11184.333333333334
476.6    56210.333333333336    10809.666666666666
476.8    52014.33333333334    9209.666666666666
