frequency [kHz]    total counts in region of interest    max_val_x_line_sum
470.8    235143.6666666667    66836.0
471.0    235817.33333333334    64558.666666666664
471.2    221481.0    62032.666666666664
471.4    224973.3333333333    64028.333333333336
471.6    224649.00000000003    60189.66666666667
471.8    211320.3333333333    55989.0
472.0    213661.33333333328    60982.666666666664
472.2    218839.0    61079.666666666664
472.4    219427.66666666663    60098.666666666664
472.6    214870.3333333333    58071.0
472.8    204673.66666666663    55887.99999999999
473.0    160969.66666666666    40519.333333333336
473.2    205955.33333333334    60380.0
473.4    197566.99999999994    50214.666666666664
473.6    185926.66666666666    47959.333333333336
473.8    182623.6666666667    45414.33333333333
474.0    163991.33333333334    40374.333333333336
474.2    144606.6666666667    33922.99999999999
474.4    225778.00000000003    61882.0
474.6    242945.33333333337    63692.666666666664
474.8    216740.3333333333    59822.333333333336
475.0    223117.0    64061.99999999999
475.2    231003.33333333334    69983.0
475.4    236512.00000000003    65631.0
475.6    225261.33333333328    58369.0
475.8    224445.66666666666    62171.333333333336
476.0    238079.3333333333    67668.66666666667
476.2    245465.0    68907.66666666667
476.4    250112.33333333334    73024.99999999999
476.6    235759.3333333333    65628.66666666667
476.8    246697.0    65308.99999999999
