frequency [kHz]    total counts in region of interest    max_val_x_line_sum
470.8    223293.33333333334    59431.333333333336
471.0    226777.33333333334    63668.33333333334
471.2    229466.3333333333    64835.333333333336
471.4    228900.0    60326.33333333333
471.6    233280.33333333337    66214.0
471.8    242691.66666666666    62442.00000000001
472.0    243572.33333333328    69549.66666666666
472.2    248354.3333333333    76585.33333333336
472.4    239771.99999999997    67029.66666666667
472.6    235739.6666666667    70471.0
472.8    230392.66666666666    62247.666666666664
473.0    206921.33333333334    55911.666666666664
473.2    204460.00000000003    57217.99999999999
473.4    196197.6666666667    49207.0
473.6    193550.33333333337    53590.0
473.8    186005.3333333333    51574.0
474.0    192024.3333333333    47491.99999999999
474.2    191681.33333333334    48594.666666666664
474.4    210666.33333333334    57605.33333333333
474.6    231303.0    62640.66666666667
474.8    238788.66666666666    70197.0
475.0    236394.99999999997    71043.66666666666
475.2    259505.00000000003    76324.99999999999
475.4    235093.33333333337    61720.66666666667
475.6    224137.3333333333    59403.333333333336
475.8    235133.6666666667    64511.0
476.0    231769.3333333333    67697.0
476.2    231114.00000000003    65311.666666666664
476.4    228815.99999999997    63800.66666666667
476.6    229737.6666666667    64799.33333333333
476.8    231026.33333333334    60800.666666666664
