frequency [kHz]    total counts in region of interest    max_val_x_line_sum
470.8    156566.0    59312.33333333333
471.0    158117.6666666667    62644.333333333336
471.2    157231.33333333334    57958.0
471.4    152243.66666666666    56705.333333333336
471.6    141611.6666666667    52700.66666666667
471.8    169716.0    58780.0
472.0    167991.0    56911.666666666664
472.2    174626.3333333333    60711.0
472.4    160125.33333333334    58713.666666666664
472.6    161656.33333333334    59271.66666666666
472.8    157576.33333333334    52439.33333333333
473.0    142132.6666666667    48825.0
473.2    130267.0    49187.0
473.4    140596.66666666666    51244.0
473.6    129040.66666666667    45378.33333333332
473.8    116486.00000000001    38208.666666666664
474.0    105002.0    36072.333333333336
474.2    140183.3333333333    49490.333333333336
474.4    138261.6666666667    51158.66666666667
474.6    146515.0    54613.33333333333
474.8    145062.3333333333    54721.666666666664
475.0    166264.33333333334    61249.99999999999
475.2    163530.3333333333    64813.0
475.4    162218.3333333333    61724.66666666667
475.6    154178.3333333333    62225.0
475.8    30152.0    8578.666666666668
476.0    132522.6666666667    49866.666666666664
476.2    178262.3333333333    64364.66666666667
476.4    141709.3333333333    49858.0
476.6    153907.66666666666    58088.0
476.8    167015.3333333333    60953.33333333333
