frequency [kHz]    total counts in region of interest    max_val_x_line_sum
470.8    242268.6666666667    70301.33333333333
471.0    233481.0    67393.33333333334
471.2    250148.33333333334    73860.66666666667
471.4    242451.00000000003    65134.66666666667
471.6    245152.0    67139.00000000001
471.8    250709.00000000003    70540.33333333331
472.0    250789.66666666666    68305.33333333334
472.2    249087.3333333333    63958.99999999999
472.4    243924.99999999997    68432.66666666667
472.6    236392.0    62051.66666666667
472.8    219626.6666666667    59420.666666666664
473.0    198104.66666666666    52819.99999999999
473.2    207848.0    55258.0
473.4    212683.66666666666    55310.66666666667
473.6    212448.99999999997    58379.333333333336
473.8    193517.66666666666    48589.000000000015
474.0    164890.6666666667    46960.99999999999
474.2    154332.99999999997    37630.99999999999
474.4    202812.0    54294.666666666664
474.6    224360.66666666666    64184.99999999999
474.8    228763.66666666666    61777.99999999999
475.0    234275.0    67078.66666666667
475.2    239241.6666666667    63981.66666666668
475.4    245675.0    69468.0
475.6    227638.99999999997    58598.666666666664
475.8    230694.6666666667    61862.333333333336
476.0    243642.3333333333    67730.0
476.2    226029.0    63347.666666666664
476.4    236011.33333333334    63101.99999999999
476.6    236886.33333333334    69107.0
476.8    238430.3333333333    71433.66666666667
