frequency [kHz]    total counts in region of interest    max_val_x_line_sum
470.8    228040.33333333337    66291.66666666667
471.0    246635.33333333334    73447.33333333333
471.2    246040.3333333333    70382.33333333333
471.4    232201.0    60242.99999999999
471.6    246748.0    68895.99999999997
471.8    250839.0    70674.66666666666
472.0    239103.6666666667    60483.666666666664
472.2    231153.66666666672    68962.33333333334
472.4    232953.00000000003    70080.66666666667
472.6    234361.66666666666    62299.33333333334
472.8    226286.3333333333    67590.0
473.0    84764.0    20952.333333333332
473.2    149545.0    37600.0
473.4    186858.3333333333    49790.666666666664
473.6    185120.66666666663    49509.33333333334
473.8    160492.3333333333    41579.333333333336
474.0    167238.0    41698.666666666664
474.2    155262.3333333333    37384.66666666668
474.4    205418.33333333334    58764.33333333334
474.6    231224.66666666666    59924.999999999985
474.8    246333.3333333333    70130.66666666667
475.0    231190.00000000003    61791.33333333333
475.2    236962.0    65061.66666666667
475.4    236451.00000000003    63160.66666666667
475.6    224096.66666666666    57814.66666666667
475.8    234357.6666666667    63751.666666666664
476.0    225419.33333333337    62316.666666666664
476.2    237332.00000000003    69617.66666666667
476.4    230696.66666666663    62270.66666666666
476.6    233032.66666666666    65426.66666666667
476.8    223201.33333333334    63899.333333333336
