frequency [kHz]    total counts in region of interest    max_val_x_line_sum
470.8    225913.3333333333    60903.666666666664
471.0    222223.6666666667    64596.33333333333
471.2    223083.33333333334    60533.99999999999
471.4    230162.33333333334    64270.33333333333
471.6    222589.0    63492.33333333333
471.8    223136.33333333334    69214.33333333334
472.0    210506.6666666667    58495.33333333333
472.2    211373.33333333334    54390.00000000001
472.4    208462.0    57745.0
472.6    207789.33333333334    54902.00000000001
472.8    202611.66666666666    56581.0
473.0    197559.6666666667    51312.33333333334
473.2    188112.33333333334    49856.33333333334
473.4    185314.66666666666    48176.666666666664
473.6    193068.00000000003    49505.66666666667
473.8    157833.66666666666    44468.33333333334
474.0    204548.6666666667    55516.00000000001
474.2    218678.33333333334    56426.0
474.4    241248.0    60226.33333333333
474.6    216727.99999999997    57726.333333333336
474.8    240016.66666666663    68965.33333333333
475.0    234255.66666666666    63917.666666666664
475.2    229292.99999999997    65333.33333333333
475.4    240591.33333333334    68522.33333333334
475.6    228716.33333333334    63701.666666666664
475.8    231000.33333333334    66888.0
476.0    233654.66666666663    69726.33333333333
476.2    226824.66666666666    58414.0
476.4    232219.99999999997    67621.66666666667
476.6    239419.3333333333    67857.66666666667
476.8    234417.33333333337    66371.33333333333
