frequency [kHz]    total counts in region of interest    max_val_x_line_sum
470.8    336911.3333333333    89182.66666666664
471.0    343164.6666666667    89956.99999999997
471.2    314585.6666666666    90694.33333333331
471.4    335179.6666666666    88423.66666666669
471.6    330395.3333333333    92463.66666666666
471.8    311656.3333333333    84897.99999999999
472.0    294228.0    78073.33333333333
472.2    297542.99999999994    81611.33333333333
472.4    320955.99999999994    90867.33333333333
472.6    280574.6666666666    75499.0
472.8    297029.66666666657    76074.33333333334
473.0    268043.6666666667    70942.33333333331
473.2    269154.6666666666    71837.33333333331
473.4    253189.66666666663    67082.66666666667
473.6    58384.666666666664    10390.666666666668
473.8    210927.66666666666    50425.66666666666
474.0    272742.0    69458.66666666666
474.2    302225.3333333334    81283.66666666667
474.4    270151.6666666667    72182.0
474.6    294140.66666666674    81373.0
474.8    253706.0    68499.66666666666
475.0    314834.0000000001    85570.66666666667
475.2    305508.3333333333    90049.66666666667
475.4    323954.3333333334    84845.66666666667
475.6    299357.3333333333    81148.66666666664
475.8    320434.0    86107.99999999999
476.0    327494.0    85355.66666666666
476.2    315944.6666666667    85863.66666666666
476.4    319238.6666666666    84183.99999999999
476.6    312624.6666666667    88402.33333333334
476.8    278503.3333333334    73928.33333333333
