frequency [kHz]    total counts in region of interest    max_val_x_line_sum
470.8    239495.00000000003    68998.66666666666
471.0    231684.00000000003    64751.00000000001
471.2    238516.0    67266.33333333334
471.4    236592.0    63130.333333333336
471.6    236878.6666666667    66371.0
471.8    234173.6666666667    66914.0
472.0    222982.33333333334    63637.666666666664
472.2    240162.33333333334    67087.33333333334
472.4    247439.33333333337    69294.66666666667
472.6    234062.0    64855.66666666666
472.8    217902.0    59083.333333333336
473.0    208948.66666666666    57737.00000000001
473.2    210235.33333333334    55706.333333333336
473.4    193848.66666666666    48606.0
473.6    193490.0    51263.33333333333
473.8    179266.00000000003    45576.000000000015
474.0    157071.3333333333    40493.66666666666
474.2    158710.33333333334    38012.666666666664
474.4    223572.66666666666    61121.666666666664
474.6    224674.66666666663    66165.33333333334
474.8    242421.33333333334    69764.66666666667
475.0    220543.99999999997    58565.333333333336
475.2    233888.6666666667    64124.666666666664
475.4    232517.33333333334    62532.00000000001
475.6    225371.33333333334    60263.666666666664
475.8    229316.3333333333    59313.66666666667
476.0    240276.3333333333    70143.33333333333
476.2    245128.6666666667    68237.33333333334
476.4    244824.66666666666    71122.0
476.6    235601.00000000003    61855.33333333333
476.8    221980.6666666667    61650.99999999999
