frequency [kHz]    total counts in region of interest    max_val_x_line_sum
470.8    311214.3333333334    83275.33333333331
471.0    301923.3333333334    85293.66666666666
471.2    318319.3333333334    85671.0
471.4    310920.99999999994    86468.0
471.6    308196.0    84677.00000000001
471.8    329914.00000000006    89069.00000000003
472.0    327145.00000000006    86386.33333333334
472.2    326926.0    89677.99999999999
472.4    299696.0    74992.66666666666
472.6    291585.00000000006    78542.66666666667
472.8    294950.6666666667    75390.00000000001
473.0    291314.66666666674    73090.66666666667
473.2    277251.3333333333    76046.33333333334
473.4    268278.33333333326    71496.33333333331
473.6    260249.66666666666    70577.0
473.8    242719.66666666666    62129.99999999999
474.0    261901.33333333328    63847.99999999999
474.2    287772.0    77220.66666666667
474.4    313936.33333333343    86929.0
474.6    314112.6666666667    84243.33333333333
474.8    314783.99999999994    84489.33333333333
475.0    324361.66666666674    89926.33333333334
475.2    336491.66666666674    91400.33333333334
475.4    320577.66666666657    89704.66666666666
475.6    329689.6666666667    88162.66666666669
475.8    331625.99999999994    88911.00000000001
476.0    333489.3333333333    88665.33333333331
476.2    315703.6666666666    80747.33333333331
476.4    311341.3333333334    82876.00000000001
476.6    314576.3333333333    83738.33333333333
476.8    311712.33333333326    84133.66666666666
