frequency [kHz]    total counts in region of interest    max_val_x_line_sum
470.8    236662.99999999997    64710.0
471.0    252818.33333333334    71101.99999999999
471.2    245948.66666666666    69026.66666666667
471.4    215810.6666666667    62084.333333333336
471.6    222530.33333333334    60598.66666666667
471.8    217062.6666666667    60268.666666666664
472.0    218525.99999999997    62286.0
472.2    202887.33333333334    60242.0
472.4    223524.3333333333    61851.66666666667
472.6    222842.99999999997    55948.666666666664
472.8    195213.0    53016.99999999999
473.0    183225.33333333337    46370.99999999999
473.2    190354.66666666666    49315.666666666664
473.4    188583.3333333333    49916.33333333332
473.6    175331.99999999997    45622.66666666667
473.8    182005.0    47289.00000000001
474.0    159329.33333333334    41158.0
474.2    196814.0    52122.333333333336
474.4    199216.3333333333    54756.00000000001
474.6    205882.66666666666    55634.0
474.8    215152.66666666666    59584.66666666666
475.0    214133.66666666666    62551.33333333333
475.2    213374.33333333337    58579.0
475.4    229887.66666666666    68064.66666666667
475.6    232651.33333333334    62099.666666666664
475.8    219921.3333333333    62260.0
476.0    243656.0    65192.66666666667
476.2    243911.3333333333    66411.99999999999
476.4    249542.6666666667    69519.99999999999
476.6    241447.66666666666    63996.000000000015
476.8    233013.3333333333    67397.0
