frequency [kHz]    total counts in region of interest    max_val_x_line_sum
470.8    249414.0    65685.66666666669
471.0    260118.33333333334    68762.66666666669
471.2    243757.99999999997    65103.33333333333
471.4    256407.0    66960.00000000001
471.6    263001.00000000006    67524.33333333331
471.8    247421.66666666663    68610.66666666667
472.0    214214.66666666666    60413.99999999999
472.2    204836.0    57272.666666666664
472.4    210039.0    56292.0
472.6    222599.0    64594.333333333336
472.8    238330.6666666667    66885.0
473.0    218514.66666666666    58828.666666666664
473.2    194826.3333333333    50709.33333333333
473.4    202924.99999999997    52442.666666666664
473.6    189856.3333333333    51135.333333333336
473.8    180190.6666666667    48827.333333333336
474.0    187845.99999999997    48934.33333333333
474.2    164200.6666666667    42668.333333333336
474.4    238909.6666666667    64625.666666666664
474.6    250084.33333333334    66009.66666666667
474.8    250399.6666666667    70348.00000000001
475.0    257591.66666666666    70113.33333333333
475.2    255632.66666666666    69382.0
475.4    264759.3333333333    73402.0
475.6    217179.00000000003    56147.66666666667
475.8    238348.00000000006    69675.0
476.0    236075.66666666666    63885.666666666664
476.2    216416.6666666667    61499.333333333336
476.4    233092.00000000003    60515.333333333336
476.6    227340.6666666667    64839.0
476.8    240869.66666666666    64485.66666666668
