frequency [kHz]    total counts in region of interest    max_val_x_line_sum
470.8    215117.0    60477.66666666667
471.0    220035.3333333333    62159.33333333333
471.2    222162.3333333333    66701.66666666666
471.4    227916.0    60890.33333333333
471.6    216558.3333333333    61000.666666666664
471.8    212166.66666666666    58722.33333333333
472.0    213112.33333333334    59117.666666666664
472.2    207052.33333333334    55856.0
472.4    209357.33333333337    60168.66666666667
472.6    212414.99999999997    57613.99999999999
472.8    197103.3333333333    50114.0
473.0    208910.66666666672    54290.0
473.2    189117.99999999997    48027.99999999999
473.4    198403.3333333333    60948.99999999999
473.6    189941.33333333334    51054.33333333332
473.8    173539.33333333334    42945.0
474.0    173831.33333333337    44349.0
474.2    209416.33333333334    57633.333333333336
474.4    196949.0    59075.666666666664
474.6    249298.33333333334    71704.99999999999
474.8    250961.3333333333    70516.66666666667
475.0    249390.66666666666    71120.33333333334
475.2    255232.6666666667    70861.99999999999
475.4    239998.0    70435.33333333333
475.6    235959.66666666672    67561.33333333333
475.8    264351.6666666667    73584.66666666664
476.0    235386.33333333334    63768.33333333333
476.2    233677.0    65635.33333333333
476.4    224943.33333333334    63802.99999999999
476.6    214488.3333333333    59757.33333333333
476.8    233079.33333333334    66007.0
