frequency [kHz]    total counts in region of interest    max_val_x_line_sum
470.8    323010.3333333333    60335.333333333336
471.0    269931.0    48370.66666666668
471.2    311369.99999999994    56823.00000000001
471.4    281522.0    51691.666666666664
471.6    243138.33333333337    45348.66666666666
471.8    298496.3333333334    56223.0
472.0    241356.0    41179.0
472.2    262094.0    46380.66666666666
472.4    303172.3333333333    58653.666666666664
472.6    320103.3333333333    62146.666666666664
472.8    255482.3333333333    44867.00000000001
473.0    243160.33333333334    36955.333333333336
473.2    282528.6666666666    52173.00000000001
473.4    246982.0    46728.66666666667
473.6    280106.6666666667    50943.333333333336
473.8    265767.99999999994    46868.333333333336
474.0    291471.3333333333    55516.66666666667
474.2    233766.0    38694.333333333336
474.4    279939.0    52452.0
474.6    228318.66666666666    44946.33333333333
474.8    295805.0    57341.000000000015
475.0    232456.3333333333    40072.0
475.2    251061.6666666667    45991.66666666667
475.4    248112.99999999997    47571.99999999999
475.6    245197.6666666667    45771.66666666666
475.8    241123.99999999997    43240.333333333336
476.0    245494.0    43482.99999999999
476.2    296028.6666666667    54329.00000000001
476.4    299495.0    59008.99999999999
476.6    306682.3333333333    63819.0
476.8    302005.3333333333    56634.0
